#datatype measurement,tag,string,dateTime:RFC3339,double,double,double,double,double
name,id,LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std
energy,2001,MAC000221,2012-12-21T00:00:00Z,0.077,0.1589791666666667,1.166,48,0.2331234254030066
energy,2002,MAC000221,2012-12-22T00:00:00Z,0.0545,0.0578749999999999,0.094,48,0.01857546425639
energy,2003,MAC000221,2012-12-23T00:00:00Z,0.0515,0.0552083333333333,0.103,48,0.0207394765248504
energy,2004,MAC000221,2012-12-24T00:00:00Z,0.0585,0.0604791666666666,0.107,48,0.022235671535901
energy,2005,MAC000221,2012-12-25T00:00:00Z,0.0595,0.0639999999999999,0.107,48,0.021146902594983
energy,2006,MAC000221,2012-12-26T00:00:00Z,0.06,0.065125,0.102,48,0.0202449100511393
energy,2007,MAC000221,2012-12-27T00:00:00Z,0.0605,0.079125,0.565,48,0.0794993978299153
energy,2008,MAC000221,2012-12-28T00:00:00Z,0.1,0.1973541666666668,1.216,48,0.2169228208258307
energy,2009,MAC000221,2012-12-29T00:00:00Z,0.3325,0.4114999958333333,1.65,48,0.3778666799226218
energy,2010,MAC000221,2012-12-30T00:00:00Z,0.075,0.132,0.5329999999999999,48,0.1409221906932589
energy,2011,MAC000221,2012-12-31T00:00:00Z,0.173,0.1921875000000001,0.762,48,0.1514111854337984
energy,2012,MAC000221,2013-01-01T00:00:00Z,0.1375,0.291375,1.382,48,0.3236997968961956
energy,2013,MAC000221,2013-01-02T00:00:00Z,0.0965,0.36485416875,1.7130001,48,0.4544616232374921
energy,2014,MAC000221,2013-01-03T00:00:00Z,0.1335,0.2692083333333333,1.03,48,0.2579431702488248
energy,2015,MAC000221,2013-01-04T00:00:00Z,0.195,0.3531874999999999,1.5730000000000002,48,0.3381887082585949
energy,2016,MAC000221,2013-01-05T00:00:00Z,0.2705,0.3690625,1.506,48,0.3653061907933055
energy,2017,MAC000221,2013-01-06T00:00:00Z,0.254,0.3392708333333333,1.393,48,0.3003091130594021
energy,2018,MAC000221,2013-01-07T00:00:00Z,0.317,0.3745208333333333,1.307,48,0.3512904471803096
energy,2019,MAC000221,2013-01-08T00:00:00Z,0.121,0.3694999979166667,1.543,48,0.417777448682501
energy,2020,MAC000221,2013-01-09T00:00:00Z,0.132,0.3603750000000001,1.3530000000000002,48,0.3759188243688975
energy,2021,MAC000221,2013-01-10T00:00:00Z,0.348,0.4999583333333333,1.79,48,0.4230922608973203
energy,2022,MAC000221,2013-01-11T00:00:00Z,0.1629999999999999,0.2867916666666665,1.02,48,0.2604218311544637
energy,2023,MAC000221,2013-01-12T00:00:00Z,0.1375,0.2492500020833333,1.2690001,48,0.2552656190211591
energy,2024,MAC000221,2013-01-13T00:00:00Z,0.146,0.27947916875,1.5190001,48,0.3072664041661029
energy,2025,MAC000221,2013-01-14T00:00:00Z,0.2255,0.4404791708333334,1.4960001,48,0.3943378599404922
energy,2026,MAC000221,2013-01-15T00:00:00Z,0.3929999999999999,0.4099166666666668,1.202,48,0.3247668121429644
energy,2027,MAC000221,2013-01-16T00:00:00Z,0.237,0.5031249937500001,2.1329999,48,0.5300257843361688
energy,2028,MAC000221,2013-01-17T00:00:00Z,0.34,0.5144583333333335,1.8,48,0.4592976116847232
energy,2029,MAC000221,2013-01-18T00:00:00Z,0.115,0.2217291666666666,1.043,48,0.2430901889880986
energy,2030,MAC000221,2013-01-19T00:00:00Z,0.2125,0.3393333333333334,1.1740000000000002,48,0.3090388210367775
energy,2031,MAC000221,2013-01-20T00:00:00Z,0.098,0.2146666666666666,1.268,48,0.2501546188526875
energy,2032,MAC000221,2013-01-21T00:00:00Z,0.1495,0.3527083354166667,1.655,48,0.39781616755559
energy,2033,MAC000221,2013-01-22T00:00:00Z,0.154,0.3497500020833333,1.3130000000000002,48,0.3597872062717193
energy,2034,MAC000221,2013-01-23T00:00:00Z,0.3215,0.4503333333333333,1.372,48,0.4031713289543052
energy,2035,MAC000221,2013-01-24T00:00:00Z,0.5885,0.6664166645833335,2.845,48,0.6235223442762113
energy,2036,MAC000221,2013-01-25T00:00:00Z,0.232,0.3525625000000001,1.465,48,0.3108038244411321
energy,2037,MAC000221,2013-01-26T00:00:00Z,0.1645,0.28222916875,1.109,48,0.2628394316624005
energy,2038,MAC000221,2013-01-27T00:00:00Z,0.161,0.3095833333333333,1.615,48,0.3105492617470394
energy,2039,MAC000221,2013-01-28T00:00:00Z,0.249,0.387,1.395,48,0.3335725382849618
energy,2040,MAC000221,2013-01-29T00:00:00Z,0.3235,0.4812916666666667,1.625,48,0.4404590911684169
energy,2041,MAC000221,2013-01-30T00:00:00Z,0.29,0.3852499979166668,1.495,48,0.3595768451545188
energy,2042,MAC000221,2013-01-31T00:00:00Z,0.1245,0.3201875,1.3230000000000002,48,0.3294813885067568
energy,2043,MAC000221,2013-02-01T00:00:00Z,0.191,0.4044791666666666,1.465,48,0.3692143464158601
energy,2044,MAC000221,2013-02-02T00:00:00Z,0.292,0.3848333333333334,1.3630000000000002,48,0.3254172008513518
energy,2045,MAC000221,2013-02-03T00:00:00Z,0.1905,0.2915208333333334,1.345,48,0.2675229152708894
energy,2046,MAC000221,2013-02-04T00:00:00Z,0.1539999999999999,0.3257083333333333,1.41,48,0.3566587831368414
energy,2047,MAC000221,2013-02-05T00:00:00Z,0.1465,0.3122291645833333,1.337,48,0.3280591001767467
energy,2048,MAC000221,2013-02-06T00:00:00Z,0.2615,0.3751875020833333,1.4630001,48,0.3111372937036717
energy,2049,MAC000221,2013-02-07T00:00:00Z,0.2625,0.3668333333333333,1.131,48,0.3035782582222387
energy,2050,MAC000221,2013-02-08T00:00:00Z,0.2425,0.3447708333333333,0.921,48,0.2673268172412039
energy,2051,MAC000221,2013-02-09T00:00:00Z,0.207,0.3539375,1.586,48,0.3183573802231592
energy,2052,MAC000221,2013-02-10T00:00:00Z,0.3405,0.41247916875,1.2640001,48,0.3018024628535791
energy,2053,MAC000221,2013-02-11T00:00:00Z,0.188,0.269875,0.856,48,0.1998144485010712
energy,2054,MAC000221,2013-02-12T00:00:00Z,0.4595,0.4085208333333334,0.939,48,0.2759726312041809
energy,2055,MAC000221,2013-02-13T00:00:00Z,0.297,0.3940208354166667,1.253,48,0.3315515796836017
energy,2056,MAC000221,2013-02-14T00:00:00Z,0.2095,0.2956458333333333,0.885,48,0.2127466268036042
energy,2057,MAC000221,2013-02-15T00:00:00Z,0.185,0.3857291645833332,1.651,48,0.4013162214172343
energy,2058,MAC000221,2013-02-16T00:00:00Z,0.1,0.178375,0.8490000000000001,48,0.1914977501117763
energy,2059,MAC000221,2013-02-17T00:00:00Z,0.222,0.2965000020833333,1.5700001,48,0.2837233539724249
energy,2060,MAC000221,2013-02-18T00:00:00Z,0.1525,0.293875,1.013,48,0.2744285067538519
energy,2061,MAC000221,2013-02-19T00:00:00Z,0.3715000000000001,0.3787708333333333,1.301,48,0.2794802348725168
energy,2062,MAC000221,2013-02-20T00:00:00Z,0.1629999999999999,0.3272083333333333,1.37,48,0.3332565274988134
energy,2063,MAC000221,2013-02-21T00:00:00Z,0.1185,0.3817708354166667,2.1900001,48,0.4183581088628856
energy,2064,MAC000221,2013-02-22T00:00:00Z,0.343,0.383875,1.265,48,0.3088579942923574
energy,2065,MAC000221,2013-02-23T00:00:00Z,0.175,0.2684791666666666,0.695,48,0.195563995030993
energy,2066,MAC000221,2013-02-24T00:00:00Z,0.2189999999999999,0.3386041666666666,1.089,48,0.2944635034701016
energy,2067,MAC000221,2013-02-25T00:00:00Z,0.4645,0.5006458333333333,1.636,48,0.3885949315589864
energy,2068,MAC000221,2013-02-26T00:00:00Z,0.2155,0.3397083333333333,1.252,48,0.3186648314808132
energy,2069,MAC000221,2013-02-27T00:00:00Z,0.3825,0.4187083312500002,1.216,48,0.3168986610221386
energy,2070,MAC000221,2013-02-28T00:00:00Z,0.1165,0.2965,1.296,48,0.3206644033479052
energy,2071,MAC000221,2013-03-01T00:00:00Z,0.1689999999999999,0.3042083333333333,1.28,48,0.2755529804510577
energy,2072,MAC000221,2013-03-02T00:00:00Z,0.1275,0.2627291666666667,0.8220000000000001,48,0.2280734987527778
energy,2073,MAC000221,2013-03-03T00:00:00Z,0.179,0.279125,0.88,48,0.229984331103646
energy,2074,MAC000221,2013-03-04T00:00:00Z,0.19,0.2945625,1.054,48,0.2653273294542406
energy,2075,MAC000221,2013-03-05T00:00:00Z,0.1185,0.260625,1.3130000000000002,48,0.3098652847300759
energy,2076,MAC000221,2013-03-06T00:00:00Z,0.306,0.3639166666666666,1.3730000000000002,48,0.2825623511183037
energy,2077,MAC000221,2013-03-07T00:00:00Z,0.3229999999999999,0.36333333125,1.247,48,0.2921669053495972
energy,2078,MAC000221,2013-03-08T00:00:00Z,0.264,0.3691666666666665,1.416,48,0.3368321340442784
energy,2079,MAC000221,2013-03-09T00:00:00Z,0.239,0.3723125000000001,1.711,48,0.3801718064160163
energy,2080,MAC000221,2013-03-10T00:00:00Z,0.3179999999999999,0.3286666666666666,1.045,48,0.2424894236196207
energy,2081,MAC000221,2013-03-11T00:00:00Z,0.336,0.3935208333333333,1.271,48,0.3005853855809073
energy,2082,MAC000221,2013-03-12T00:00:00Z,0.176,0.2872708333333334,0.8809999999999999,48,0.2221921479723516
energy,2083,MAC000221,2013-03-13T00:00:00Z,0.2625,0.331,1.082,48,0.2643646739847513
energy,2084,MAC000221,2013-03-14T00:00:00Z,0.3015,0.3175625,0.884,48,0.2370659219073615
energy,2085,MAC000221,2013-03-15T00:00:00Z,0.298,0.359875,1.124,48,0.2637746963329347
energy,2086,MAC000221,2013-03-16T00:00:00Z,0.1995,0.3317708333333333,1.09,48,0.2927566151719724
energy,2087,MAC000221,2013-03-17T00:00:00Z,0.1475,0.2626875,1.087,48,0.2670344751230734
energy,2088,MAC000221,2013-03-18T00:00:00Z,0.2855,0.3697083333333333,1.244,48,0.3024946602893117
energy,2089,MAC000221,2013-03-19T00:00:00Z,0.198,0.3433125,1.359,48,0.3370756059042907
energy,2090,MAC000221,2013-03-20T00:00:00Z,0.2945,0.37033333125,1.4299999,48,0.303790327144672
energy,2091,MAC000221,2013-03-21T00:00:00Z,0.179,0.2988750020833333,1.7640001,48,0.3367631133785989
energy,2092,MAC000221,2013-03-22T00:00:00Z,0.143,0.3271666666666666,1.473,48,0.3423642662138411
energy,2093,MAC000221,2013-03-23T00:00:00Z,0.3035,0.3588958312500001,1.224,48,0.2932793431056213
energy,2094,MAC000221,2013-03-24T00:00:00Z,0.392,0.4154583312499999,1.2869999,48,0.3216151308483527
energy,2095,MAC000221,2013-03-25T00:00:00Z,0.2245,0.3402083354166667,1.0190001,48,0.2906361347416274
energy,2096,MAC000221,2013-03-26T00:00:00Z,0.2705,0.3591875020833333,1.2640001,48,0.3133102430045063
energy,2097,MAC000221,2013-03-27T00:00:00Z,0.1865,0.3621041666666666,1.245,48,0.3561852398523168
energy,2098,MAC000221,2013-03-28T00:00:00Z,0.1165,0.3235208354166666,1.632,48,0.3846783161171055
energy,2099,MAC000221,2013-03-29T00:00:00Z,0.06,0.0568958333333333,0.093,48,0.0199000049003878
energy,2100,MAC000221,2013-03-30T00:00:00Z,0.0575,0.057125,0.089,48,0.0170139179572289
energy,2101,MAC000221,2013-03-31T00:00:00Z,0.054,0.0587708333333333,0.102,48,0.0255011385505801
energy,2102,MAC000221,2013-04-01T00:00:00Z,0.054,0.0550833333333333,0.096,48,0.0198813858557722
energy,2103,MAC000221,2013-04-02T00:00:00Z,0.058,0.0538333333333333,0.1,48,0.0231850404202964
energy,2104,MAC000221,2013-04-03T00:00:00Z,0.055,0.0597083333333333,0.093,48,0.0165374601632923
energy,2105,MAC000221,2013-04-04T00:00:00Z,0.0555,0.0604999999999999,0.101,48,0.0176779704236055
energy,2106,MAC000221,2013-04-05T00:00:00Z,0.0565,0.0571249999999999,0.105,48,0.0176859422477709
energy,2107,MAC000221,2013-04-06T00:00:00Z,0.053,0.0508333333333333,0.099,48,0.0216178938227879
energy,2108,MAC000221,2013-04-07T00:00:00Z,0.0515,0.0757291666666666,0.35,48,0.0826293285687128
energy,2109,MAC000221,2013-04-08T00:00:00Z,0.0685,0.0759166666666666,0.299,48,0.048502175135841
energy,2110,MAC000221,2013-04-09T00:00:00Z,0.0655,0.0986874999999999,0.418,48,0.0900869925316871
energy,2111,MAC000221,2013-04-10T00:00:00Z,0.115,0.1153958333333333,0.239,48,0.0411167199946757
energy,2112,MAC000221,2013-04-11T00:00:00Z,0.0819999999999999,0.1900625,1.077,48,0.2620921882841502
energy,2113,MAC000221,2013-04-12T00:00:00Z,0.1805,0.3730416625,1.8789999,48,0.3906069322489328
energy,2114,MAC000221,2013-04-13T00:00:00Z,0.1005,0.2617291666666667,0.975,48,0.2728229680528439
energy,2115,MAC000221,2013-04-14T00:00:00Z,0.0785,0.1948541666666667,1.3730000000000002,48,0.3197170284488173
energy,2116,MAC000221,2013-04-15T00:00:00Z,0.1175,0.2048125,1.0590000000000002,48,0.2329715219789567
energy,2117,MAC000221,2013-04-16T00:00:00Z,0.144,0.2005833333333333,0.909,48,0.2119561208437269
energy,2118,MAC000221,2013-04-17T00:00:00Z,0.076,0.1558958333333333,0.759,48,0.1684673387858568
energy,2119,MAC000221,2013-04-18T00:00:00Z,0.0955,0.23208333125,1.6840000000000002,48,0.3499846033781676
energy,2120,MAC000221,2013-04-19T00:00:00Z,0.138,0.2464583333333333,1.188,48,0.2713974049589268
energy,2121,MAC000221,2013-04-20T00:00:00Z,0.1215,0.2219375,1.053,48,0.207493081786747
energy,2122,MAC000221,2013-04-21T00:00:00Z,0.1795,0.3041041666666667,1.455,48,0.3286779604482131
energy,2123,MAC000221,2013-04-22T00:00:00Z,0.1485,0.2313958333333333,0.684,48,0.1918185911145296
energy,2124,MAC000221,2013-04-23T00:00:00Z,0.075,0.1820416666666666,0.853,48,0.2031963685315197
energy,2125,MAC000221,2013-04-24T00:00:00Z,0.075,0.2010625,1.128,48,0.2670261287916349
energy,2126,MAC000221,2013-04-25T00:00:00Z,0.0685,0.1347083333333333,0.818,48,0.1719255106308361
energy,2127,MAC000221,2013-04-26T00:00:00Z,0.142,0.1868958333333333,0.7240000000000001,48,0.1672155240150603
energy,2128,MAC000221,2013-04-27T00:00:00Z,0.1145,0.1934375,1.09,48,0.2213330893386034
energy,2129,MAC000221,2013-04-28T00:00:00Z,0.112,0.1962291666666666,0.736,48,0.1691305978562296
energy,2130,MAC000221,2013-04-29T00:00:00Z,0.1935,0.2413541666666666,1.227,48,0.2102796000448818
energy,2131,MAC000221,2013-04-30T00:00:00Z,0.099,0.1810208333333333,0.847,48,0.1705663269733012
energy,2132,MAC000221,2013-05-01T00:00:00Z,0.067,0.1607500020833333,1.1210001,48,0.2517136667795716
energy,2133,MAC000221,2013-05-02T00:00:00Z,0.0945,0.1985416687499999,1.123,48,0.2533567874101131
energy,2134,MAC000221,2013-05-03T00:00:00Z,0.1605,0.2600624999999999,1.061,48,0.2558688499037423
energy,2135,MAC000221,2013-05-04T00:00:00Z,0.1035,0.2044166666666666,0.7,48,0.2049504178060275
energy,2136,MAC000221,2013-05-05T00:00:00Z,0.161,0.2729166666666666,1.171,48,0.2613735269061805
energy,2137,MAC000221,2013-05-06T00:00:00Z,0.1625,0.2424791666666667,1.221,48,0.2440724508396333
energy,2138,MAC000221,2013-05-07T00:00:00Z,0.104,0.2404375,1.381,48,0.2847357047202777
energy,2139,MAC000221,2013-05-08T00:00:00Z,0.091,0.1952708333333332,0.8,48,0.2068762338996006
energy,2140,MAC000221,2013-05-09T00:00:00Z,0.1055,0.2044583333333333,1.092,48,0.2398183672923743
energy,2141,MAC000221,2013-05-10T00:00:00Z,0.163,0.2497083333333334,1.179,48,0.2527388660201733
energy,2142,MAC000221,2013-05-11T00:00:00Z,0.242,0.3522291645833333,1.3099999,48,0.2801274895020734
energy,2143,MAC000221,2013-05-12T00:00:00Z,0.1634999999999999,0.2589791666666666,0.863,48,0.2024468923880745
energy,2144,MAC000221,2013-05-13T00:00:00Z,0.1255,0.2316041666666665,0.978,48,0.2351887191157152
energy,2145,MAC000221,2013-05-14T00:00:00Z,0.0975,0.27047916875,1.224,48,0.3345501949830689
energy,2146,MAC000221,2013-05-15T00:00:00Z,0.1159999999999999,0.2408749979166666,1.1619999,48,0.2672492288775377
energy,2147,MAC000221,2013-05-16T00:00:00Z,0.077,0.1474166666666666,0.654,48,0.1673802948992723
energy,2148,MAC000221,2013-05-17T00:00:00Z,0.0985,0.20464583125,1.2359999,48,0.235881180551161
energy,2149,MAC000221,2013-05-18T00:00:00Z,0.1405,0.2106874999999999,0.745,48,0.1712785657181542
energy,2150,MAC000221,2013-05-19T00:00:00Z,0.078,0.1594166666666666,0.769,48,0.173993865547688
energy,2151,MAC000221,2013-05-20T00:00:00Z,0.2514999999999999,0.3281041666666667,1.22,48,0.2901750931129696
energy,2152,MAC000221,2013-05-21T00:00:00Z,0.073,0.1729583333333333,1.352,48,0.2779655541443582
energy,2153,MAC000221,2013-05-22T00:00:00Z,0.0775,0.1825833333333333,1.039,48,0.2331017340984754
energy,2154,MAC000221,2013-05-23T00:00:00Z,0.075,0.124875,0.585,48,0.1351339170301627
energy,2155,MAC000221,2013-05-24T00:00:00Z,0.276,0.30304166875,1.2460001,48,0.2488213964793265
energy,2156,MAC000221,2013-05-25T00:00:00Z,0.0715,0.1418958333333333,1.252,48,0.2075205439287452
energy,2157,MAC000221,2013-05-26T00:00:00Z,0.099,0.21225,0.664,48,0.1989387268011852
energy,2158,MAC000221,2013-05-27T00:00:00Z,0.16,0.190125,0.562,48,0.1353510211862851
energy,2159,MAC000221,2013-05-28T00:00:00Z,0.079,0.19658333125,1.0089999,48,0.2271658642407379
energy,2160,MAC000221,2013-05-29T00:00:00Z,0.088,0.1982916666666666,1.122,48,0.2215527369459176
energy,2161,MAC000221,2013-05-30T00:00:00Z,0.144,0.2102083333333333,0.936,48,0.2054485449204473
energy,2162,MAC000221,2013-05-31T00:00:00Z,0.16,0.221531914893617,0.8809999999999999,47,0.1933685207805608
energy,2163,MAC000221,2013-06-01T00:00:00Z,0.119,0.1583125,0.446,48,0.1162654988524293
energy,2164,MAC000221,2013-06-02T00:00:00Z,0.135,0.1845,0.629,48,0.150515285150146
energy,2165,MAC000221,2013-06-03T00:00:00Z,0.088,0.192625,0.906,48,0.2282595224179444
energy,2166,MAC000221,2013-06-04T00:00:00Z,0.09,0.1884166666666666,0.877,48,0.2227053996549275
energy,2167,MAC000221,2013-06-05T00:00:00Z,0.077,0.1360416666666666,0.544,48,0.1311919104818835
energy,2168,MAC000221,2013-06-06T00:00:00Z,0.074,0.1852291666666667,1.025,48,0.2760710084097879
energy,2169,MAC000221,2013-06-07T00:00:00Z,0.1644999999999999,0.2641250000000001,1.158,48,0.2673018554273307
energy,2170,MAC000221,2013-06-08T00:00:00Z,0.1125,0.1542499999999999,0.74,48,0.1516394800666819
energy,2171,MAC000221,2013-06-09T00:00:00Z,0.1785,0.2297291666666666,0.795,48,0.1893256498322326
energy,2172,MAC000221,2013-06-10T00:00:00Z,0.132,0.2327291687499999,1.0470001,48,0.2382507905378969
energy,2173,MAC000221,2013-06-11T00:00:00Z,0.0845,0.1683749999999999,1.057,48,0.2201799674927452
energy,2174,MAC000221,2013-06-12T00:00:00Z,0.0775,0.2139791666666667,1.098,48,0.2588837321864396
energy,2175,MAC000221,2013-06-13T00:00:00Z,0.0675,0.1561458333333333,0.919,48,0.2247524396557369
energy,2176,MAC000221,2013-06-14T00:00:00Z,0.1375,0.2262916666666665,0.782,48,0.1955610541148846
energy,2177,MAC000221,2013-06-15T00:00:00Z,0.1495,0.1896041666666666,1.006,48,0.1760145955726681
energy,2178,MAC000221,2013-06-16T00:00:00Z,0.1175,0.1665416666666667,0.741,48,0.1458794253402057
energy,2179,MAC000221,2013-06-17T00:00:00Z,0.091,0.2077708333333332,0.933,48,0.2586894334158102
energy,2180,MAC000221,2013-06-18T00:00:00Z,0.088,0.1961458354166666,1.3030000000000002,48,0.2723546716721583
energy,2181,MAC000221,2013-06-19T00:00:00Z,0.0955,0.1312708333333333,0.575,48,0.1046702501137035
energy,2182,MAC000221,2013-06-20T00:00:00Z,0.0685,0.1160416666666666,0.701,48,0.1410150072492412
energy,2183,MAC000221,2013-06-21T00:00:00Z,0.123,0.2139166666666666,0.7609999999999999,48,0.210510103192458
energy,2184,MAC000221,2013-06-22T00:00:00Z,0.0715,0.1204791666666667,0.769,48,0.1461846674707922
energy,2185,MAC000221,2013-06-23T00:00:00Z,0.0615,0.093625,0.601,48,0.1068900061009228
energy,2186,MAC000221,2013-06-24T00:00:00Z,0.114,0.21741666875,1.1440001,48,0.2478192483029372
energy,2187,MAC000221,2013-06-25T00:00:00Z,0.089,0.1822083333333334,0.79,48,0.1932697330580038
energy,2188,MAC000221,2013-06-26T00:00:00Z,0.0799999999999999,0.1676875,0.88,48,0.201717535419568
energy,2189,MAC000221,2013-06-27T00:00:00Z,0.0695,0.16675,1.051,48,0.2283960259742955
energy,2190,MAC000221,2013-06-28T00:00:00Z,0.1115,0.1795833333333334,0.753,48,0.1743410491491883
energy,2191,MAC000221,2013-06-29T00:00:00Z,0.0824999999999999,0.1292708333333333,0.421,48,0.1055697288139169
energy,2192,MAC000221,2013-06-30T00:00:00Z,0.092,0.2499166666666667,1.507,48,0.3568872420612697
energy,2193,MAC000221,2013-07-01T00:00:00Z,0.0975,0.22654166875,1.1900001,48,0.2747260186176341
energy,2194,MAC000221,2013-07-02T00:00:00Z,0.093,0.2027708333333333,1.033,48,0.2509319853244405
energy,2195,MAC000221,2013-07-03T00:00:00Z,0.0854999999999999,0.1862291666666667,0.963,48,0.2349566043756087
energy,2196,MAC000221,2013-07-04T00:00:00Z,0.0755,0.165875,1.125,48,0.2405401390841834
energy,2197,MAC000221,2013-07-05T00:00:00Z,0.115,0.1733958333333333,0.657,48,0.1609681796998603
energy,2198,MAC000221,2013-07-06T00:00:00Z,0.128,0.2291458333333333,1.069,48,0.2236721565132566
energy,2199,MAC000221,2013-07-07T00:00:00Z,0.157,0.2107291666666666,0.8059999999999999,48,0.1932273206073044
energy,2200,MAC000221,2013-07-08T00:00:00Z,0.1025,0.2170208333333333,0.97,48,0.2334309765933676
energy,2201,MAC000221,2013-07-09T00:00:00Z,0.1005,0.1804375,0.795,48,0.1709787726341763
energy,2202,MAC000221,2013-07-10T00:00:00Z,0.0865,0.1556875,0.79,48,0.1601427762235804
energy,2203,MAC000221,2013-07-11T00:00:00Z,0.0745,0.1959791666666666,0.985,48,0.2621076999350614
energy,2204,MAC000221,2013-07-12T00:00:00Z,0.104,0.1456875,0.398,48,0.1033206445252176
energy,2205,MAC000221,2013-07-13T00:00:00Z,0.12,0.2065625,0.943,48,0.2031799230165748
energy,2206,MAC000221,2013-07-14T00:00:00Z,0.0965,0.1486458333333333,0.465,48,0.1215683836248681
energy,2207,MAC000221,2013-07-15T00:00:00Z,0.1015,0.1860208333333333,1.052,48,0.2090880390346992
energy,2208,MAC000221,2013-07-16T00:00:00Z,0.0945,0.1705624999999999,0.955,48,0.1962168694083807
energy,2209,MAC000221,2013-07-17T00:00:00Z,0.0905,0.1791041666666667,0.976,48,0.2188553626701972
energy,2210,MAC000221,2013-07-18T00:00:00Z,0.0895,0.1091666666666666,0.373,48,0.0798925697110529
energy,2211,MAC000221,2013-07-19T00:00:00Z,0.1265,0.1633541666666666,0.472,48,0.103481828928753
energy,2212,MAC000221,2013-07-20T00:00:00Z,0.0969999999999999,0.1595833333333333,0.764,48,0.1613721525889943
energy,2213,MAC000221,2013-07-21T00:00:00Z,0.0965,0.1689999999999999,0.915,48,0.1856269422851318
energy,2214,MAC000221,2013-07-22T00:00:00Z,0.09,0.1684375,0.858,48,0.1849115839610344
energy,2215,MAC000221,2013-07-23T00:00:00Z,0.122,0.1831250000000001,1.108,48,0.1771491287864189
energy,2216,MAC000221,2013-07-24T00:00:00Z,0.12,0.2231250020833333,1.169,48,0.2910100316021517
energy,2217,MAC000221,2013-07-25T00:00:00Z,0.0969999999999999,0.1331458333333333,0.342,48,0.08394095938885
energy,2218,MAC000221,2013-07-26T00:00:00Z,0.129,0.20525,0.809,48,0.2002134499276082
energy,2219,MAC000221,2013-07-27T00:00:00Z,0.1005,0.1563958333333333,0.977,48,0.1521967846535046
energy,2220,MAC000221,2013-07-28T00:00:00Z,0.1009999999999999,0.1575833333333333,0.715,48,0.1522163680260288
energy,2221,MAC000221,2013-07-29T00:00:00Z,0.066,0.0794791666666666,0.504,48,0.0730039315709961
energy,2222,MAC000221,2013-07-30T00:00:00Z,0.0635,0.083,0.355,48,0.0659109650904076
energy,2223,MAC000221,2013-07-31T00:00:00Z,0.063,0.0794374999999999,0.327,48,0.0620003109978473
energy,2224,MAC000221,2013-08-01T00:00:00Z,0.0625,0.066375,0.208,48,0.0333572697744961
energy,2225,MAC000221,2013-08-02T00:00:00Z,0.095,0.1283958333333333,0.959,48,0.1400763833547927
energy,2226,MAC000221,2013-08-03T00:00:00Z,0.0735,0.0880833333333333,0.259,48,0.0519372917035875
energy,2227,MAC000221,2013-08-04T00:00:00Z,0.0795,0.0967291666666666,0.346,48,0.0631485043313836
energy,2228,MAC000221,2013-08-05T00:00:00Z,0.0839999999999999,0.1025625,0.214,48,0.0534383344155334
energy,2229,MAC000221,2013-08-06T00:00:00Z,0.0615,0.0677708333333333,0.291,48,0.0458124017323068
energy,2230,MAC000221,2013-08-07T00:00:00Z,0.0585,0.0768541666666666,0.36,48,0.0681709333402607
energy,2231,MAC000221,2013-08-08T00:00:00Z,0.0575,0.0649791666666666,0.218,48,0.0343185884643351
energy,2232,MAC000221,2013-08-09T00:00:00Z,0.055,0.0580625,0.093,48,0.0191382498254928
energy,2233,MAC000221,2013-08-10T00:00:00Z,0.051,0.0573541666666666,0.1,48,0.0195235695891798
energy,2234,MAC000221,2013-08-11T00:00:00Z,0.0535,0.0573333333333333,0.099,48,0.0197444668611539
energy,2235,MAC000221,2013-08-12T00:00:00Z,0.059,0.0881874999999999,0.469,48,0.0996232597488092
energy,2236,MAC000221,2013-08-13T00:00:00Z,0.069,0.1242291666666666,0.629,48,0.1403100274822036
energy,2237,MAC000221,2013-08-14T00:00:00Z,0.055,0.0809375,0.368,48,0.0695350535357007
energy,2238,MAC000221,2013-08-15T00:00:00Z,0.0585,0.1004583333333333,0.52,48,0.1274294061278608
energy,2239,MAC000221,2013-08-16T00:00:00Z,0.0495,0.0832916666666666,0.6990000000000001,48,0.1196569490710544
energy,2240,MAC000221,2013-08-17T00:00:00Z,0.047,0.0513125,0.089,48,0.0184127109772546
energy,2241,MAC000221,2013-08-18T00:00:00Z,0.046,0.0516458333333333,0.093,48,0.0204184830571374
energy,2242,MAC000221,2013-08-19T00:00:00Z,0.045,0.0507291666666666,0.089,48,0.0198512978120498
energy,2243,MAC000221,2013-08-20T00:00:00Z,0.043,0.0499166666666666,0.086,48,0.0190238745112145
energy,2244,MAC000221,2013-08-21T00:00:00Z,0.045,0.0508124999999999,0.087,48,0.0188190218955816
energy,2245,MAC000221,2013-08-22T00:00:00Z,0.0455,0.0518958333333333,0.088,48,0.0191191555757328
energy,2246,MAC000221,2013-08-23T00:00:00Z,0.0475,0.0514583333333333,0.09,48,0.019391770938773
energy,2247,MAC000221,2013-08-24T00:00:00Z,0.0505,0.0518541666666666,0.083,48,0.0184344607724671
energy,2248,MAC000221,2013-08-25T00:00:00Z,0.016,0.0147708333333333,0.047,48,0.0062679175792396
energy,2249,MAC000221,2013-08-26T00:00:00Z,0.0155,0.0134791666666666,0.017,48,0.0034083101405512
energy,2250,MAC000221,2013-08-27T00:00:00Z,0.0145,0.0138333333333333,0.034,48,0.0045021665391341
