#datatype measurement,tag,dateTime:RFC3339,string,double,double,double,double,double,double,double
name,LCLid,day,day_2,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-15T00:00:00Z,0.14850000000000002,0.2100208333333334,0.994,48,0.207526823652898,10081000000000000,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-16T00:00:00Z,0.14800000000000002,0.17877083333333332,1051,48,0.1612924184132306,8581,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-17T00:00:00Z,0.105,0.16516666666666668,1238,48,0.19028649546042392,7928000000000000,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-18T00:00:00Z,0.1,0.12883333333333333,0.612,48,0.09360813142833023,6184,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-19T00:00:00Z,0.177,0.2419791666666667,0.767,48,0.2077321812604048,11615000000000000,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-20T00:00:00Z,0.1135,0.14229166666666668,0.516,48,0.09243052786968983,30468,0.032
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-21T00:00:00Z,0.124,0.14558333333333334,0.708,48,0.10903753664295207,6988000000000000,0.032
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-22T00:00:00Z,0.1305,0.2045625,0.969,48,0.20918686609538492,9818999999999990,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-23T00:00:00Z,0.1355,0.18402083333333336,0.961,48,0.16129640873755124,8833000000000000,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-24T00:00:00Z,0.14450000000000002,0.17479166666666668,14280000000000000,48,0.2080958206388968,14458,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-25T00:00:00Z,0.096,0.1337291666666666,0.6679999999999999,48,0.09759310657190193,6418999999999990,0.04
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-26T00:00:00Z,0.1545,0.2284166666666667,0.904,48,0.21047563495046506,10964,0.048
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-27T00:00:00Z,0.126,0.14912499999999998,0.496,48,0.0970789599660251,7158,0.038
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-28T00:00:00Z,0.1205,0.1546666666666667,0.914,48,0.1498606918119445,7424000000000000,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-29T00:00:00Z,0.1015,0.14270833333333333,0.653,48,0.1054564462550184,31199,0.045
energy,MAC000228,2023-06-01T00:00:00Z,2012-11-30T00:00:00Z,0.11599999999999999,0.19010416666666674,0.989,48,0.1998766896016123,9125000000000000,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-01T00:00:00Z,0.13699999999999998,0.16929166666666665,1225,48,0.1822708947638492,8126,0.023
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-02T00:00:00Z,0.126,0.15204166666666669,1122,48,0.15493100157239986,7298000000000000,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-03T00:00:00Z,0.18100000000000002,0.238,0.888,48,0.20128290665289564,11424,0.032
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-04T00:00:00Z,0.14750000000000002,0.1712708333333333,1054,48,0.1551638447115621,8220999999999990,0.04
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-05T00:00:00Z,0.11599999999999999,0.14197916666666666,0.649,48,0.10292705319857286,6815,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-06T00:00:00Z,0.187,0.26524999999999993,0.934,48,0.2332658514373857,12731999999999900,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-07T00:00:00Z,0.1385,0.16172916666666667,1.0,48,0.14635176795061106,7763000000000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-08T00:00:00Z,0.161,0.17479166666666668,1063,48,0.1581068798660985,14458,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-09T00:00:00Z,0.10800000000000001,0.1400625,0.789,48,0.11574723125221265,6723000000000000,0.045
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-10T00:00:00Z,0.1805,0.2603958333333333,0.972,48,0.24217443507427885,12499,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-11T00:00:00Z,0.121,0.14777083333333332,0.515,48,0.0952236425995618,7092999999999990,0.042
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-12T00:00:00Z,0.11800000000000001,0.14183333333333334,0.401,48,0.09650958134185507,6808000000000000,0.023
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-13T00:00:00Z,0.141,0.2013541666666667,0.949,48,0.20031692863351094,9665,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-14T00:00:00Z,0.153,0.19275,0.894,48,0.16447576294319075,9252,0.035
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-15T00:00:00Z,0.1345,0.17020833333333332,1154,48,0.1690166752862649,42948,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-16T00:00:00Z,0.1285,0.15829166666666666,0.852,48,0.14058584994825676,7597999999999990,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-17T00:00:00Z,0.19899999999999998,0.2545416666666666,0.7090000000000001,48,0.2017959743112507,12217999999999900,0.035
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-18T00:00:00Z,0.11100000000000003,0.14679166666666668,0.813,48,0.13104538085705894,7046,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-19T00:00:00Z,0.10099999999999999,0.14433333333333334,0.959,48,0.1399632677242738,6928000000000000,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-20T00:00:00Z,0.1385,0.22141666875,10140001,48,0.21341238798234385,106280001,0.045
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-21T00:00:00Z,0.15200000000000002,0.16908333333333336,0.954,48,0.139815202249762,8116,0.042
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-22T00:00:00Z,0.123,0.1718958354166666,10190001,48,0.1857841717708624,8251000099999990,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-23T00:00:00Z,0.08249999999999999,0.12643750000000006,0.534,48,0.08590046348920112,6069000000000000,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-24T00:00:00Z,0.188,0.35952083333333323,1467,48,0.35821406826878494,17256999999999900,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-25T00:00:00Z,0.14300000000000002,0.18006250000000004,1444,48,0.2073684567664574,8643000000000000,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-26T00:00:00Z,0.14650000000000002,0.1910208333333334,1295,48,0.1951639234170755,9169000000000000,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-27T00:00:00Z,0.1275,0.17908333333333334,0.929,48,0.16041101905873234,8596000000000000,0.036000000000000004
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-28T00:00:00Z,0.156,0.2344375020833333,10420001,48,0.23040177553673266,112530001,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-29T00:00:00Z,0.0945,0.15095833333333333,1064,48,0.16868073309157766,7245999999999990,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-30T00:00:00Z,0.12,0.14752083333333335,0.4370000000000001,48,0.09092620098092022,7081,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2012-12-31T00:00:00Z,0.14300000000000002,0.24377083333333335,1127,48,0.2333236487985144,11701000000000000,0.045
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-01T00:00:00Z,0.099,0.1961666666666667,0.883,48,0.22295141473723226,9416000000000000,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-02T00:00:00Z,0.147,0.18364583333333329,1094,48,0.18161398033909704,8814999999999990,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-03T00:00:00Z,0.135,0.21379166875,11900001,48,0.238767407159047,10262000100000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-04T00:00:00Z,0.1395,0.17925,0.968,48,0.16381287975756995,8604,0.035
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-05T00:00:00Z,0.133,0.17927083541666666,12130001,48,0.19401687171165505,8605000099999990,0.037000000000000005
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-06T00:00:00Z,0.126,0.1465625,0.7609999999999999,48,0.11294790858263595,7035000000000000,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-07T00:00:00Z,0.16749999999999998,0.2401041666666666,0.7090000000000001,48,0.20488857787580947,11524999999999900,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-08T00:00:00Z,0.116,0.14464583333333333,0.597,48,0.1077462522591228,6943,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-09T00:00:00Z,0.1035,0.12649999999999995,0.588,48,0.09030939726320042,6071999999999990,0.036000000000000004
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-10T00:00:00Z,0.0975,0.14383333333333334,0.715,48,0.13322311046931973,6904,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-11T00:00:00Z,0.16,0.23616666666666675,0.893,48,0.21279760970235412,11336000000000000,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-12T00:00:00Z,0.1415,0.16175000000000006,0.599,48,0.11640547256273302,7764000000000000,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-13T00:00:00Z,0.095,0.1057291666666667,0.337,48,0.0833775671609202,5075000000000000,0.021
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-14T00:00:00Z,0.1255,0.2151875,0.903,48,0.22794546345235875,10329,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-15T00:00:00Z,0.107,0.12843749999999995,0.5589999999999999,48,0.10583264714693504,6164999999999990,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-16T00:00:00Z,0.0875,0.12131250000000005,0.529,48,0.1028018453866156,5823000000000000,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-17T00:00:00Z,0.125,0.18872916875,11160001,48,0.2165806647732779,90590001,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-18T00:00:00Z,0.1165,0.13768750000000005,0.8540000000000001,48,0.1376397017578867,6609000000000000,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-19T00:00:00Z,0.1305,0.13995833333333338,0.89,48,0.14452298033175082,6718000000000000,0.024
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-20T00:00:00Z,0.0915,0.12764583333333332,0.892,48,0.15618340140964573,6127000000000000,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-21T00:00:00Z,0.156,0.2298125,0.7859999999999999,48,0.22504852018213808,11030999999999900,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-22T00:00:00Z,0.13,0.13852083333333334,0.645,48,0.11330076516301565,6649000000000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-23T00:00:00Z,0.1315,0.1796875,0.948,48,0.20789022842468588,8625,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-24T00:00:00Z,0.13699999999999998,0.2135208333333333,0.89,48,0.2351130094578181,10249,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-25T00:00:00Z,0.1185,0.16862500000000002,0.737,48,0.1673397137180354,8094000000000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-26T00:00:00Z,0.098,0.13824999999999996,1398,48,0.2013233347289454,66359999999999900,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-27T00:00:00Z,0.053000000000000005,0.09781249999999997,0.35600000000000004,48,0.07919640445577945,46949999999999900,0.032
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-28T00:00:00Z,0.16599999999999998,0.24720833333333336,1021,48,0.25294225716750635,11866,0.032
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-29T00:00:00Z,0.094,0.12147916666666668,0.911,48,0.13463694121494407,5831,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-30T00:00:00Z,0.08499999999999999,0.12270833333333335,0.8590000000000001,48,0.14009190878777195,58900000000000000,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-01-31T00:00:00Z,0.1325,0.18704166666666666,0.8109999999999999,48,0.18831650116208373,8977999999999990,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-01T00:00:00Z,0.105,0.12616666666666665,0.998,48,0.14425691226970253,6055999999999990,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-02T00:00:00Z,0.1105,0.137125,0.92,48,0.1517338971090998,6582000000000000,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-03T00:00:00Z,0.08299999999999999,0.12347916666666665,0.965,48,0.15831707876624687,59270000000000000,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-04T00:00:00Z,0.1335,0.20710416666666667,0.904,48,0.23534594180205246,9941,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-05T00:00:00Z,0.08199999999999999,0.1185625,0.6729999999999999,48,0.12630407521095122,5691,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-06T00:00:00Z,0.0875,0.12164583333333336,0.7090000000000001,48,0.12874541753189114,58389999999999900,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-07T00:00:00Z,0.12300000000000001,0.17510416666666673,0.944,48,0.19336397600461167,8405000000000000,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-08T00:00:00Z,0.132,0.18472916666666672,0.916,48,0.1961247691869961,8867000000000000,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-09T00:00:00Z,0.1045,0.14997916666666666,1368,48,0.20260773226547613,7199,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-10T00:00:00Z,0.07150000000000001,0.11427083333333335,0.508,48,0.10168845612914516,5485000000000000,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-11T00:00:00Z,0.162,0.2267083333333334,0.96,48,0.22600272624352025,10882000000000000,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-12T00:00:00Z,0.1055,0.1323541666666667,0.514,48,0.10839358730803013,63530000000000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-13T00:00:00Z,0.1145,0.13212499999999994,0.58,48,0.11831739229356325,6341999999999990,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-14T00:00:00Z,0.1195,0.1842083333333334,0.983,48,0.2062989937510482,8842000000000000,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-15T00:00:00Z,0.111,0.14250000000000004,0.82,48,0.13126212203393275,68400000000000000,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-16T00:00:00Z,0.0995,0.13645833333333332,46023,48,0.18564837024839867,20241,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-17T00:00:00Z,0.078,0.10024999999999996,0.383,48,0.07953789408668474,4811999999999990,0.035
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-18T00:00:00Z,0.14,0.21281250000000007,0.823,48,0.2064549465302503,10215000000000000,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-19T00:00:00Z,0.08900000000000001,0.14483333333333334,0.631,48,0.1524657385068518,6952000000000000,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-20T00:00:00Z,0.07400000000000001,0.1300625,1028,48,0.17510135742575048,62429999999999900,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-21T00:00:00Z,0.1605,0.2201875,0.922,48,0.21843949999845375,10569,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-22T00:00:00Z,0.135,0.16697916666666665,0.872,48,0.18021458717062286,8014999999999990,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-23T00:00:00Z,0.1295,0.13983333333333334,0.904,48,0.1424851367139645,67120000000000000,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-24T00:00:00Z,0.096,0.1150416666666667,0.459,48,0.09888978570262984,5522000000000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-25T00:00:00Z,0.1535,0.225875,0.823,48,0.2388976122713163,10842,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-26T00:00:00Z,0.103,0.12985416666666666,0.629,48,0.11792514567415,6233,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-27T00:00:00Z,0.114,0.13964583125000005,10599999,48,0.1597141592396043,6702999900000000,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-02-28T00:00:00Z,0.14300000000000002,0.2123541666666667,0.925,48,0.22498846207611603,10193,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-01T00:00:00Z,0.1365,0.17556249791666667,10089999,48,0.19703999193448715,84269999,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-02T00:00:00Z,0.102,0.13733333333333328,1176,48,0.173965799198521,6591999999999990,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-03T00:00:00Z,0.0805,0.11112500000000003,0.825,48,0.1347772985809033,53340000000000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-04T00:00:00Z,0.155,0.2282708333333333,0.721,48,0.21615161538451047,10957,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-05T00:00:00Z,0.103,0.12716666666666668,0.7340000000000001,48,0.1241029657151302,6104,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-06T00:00:00Z,0.066,0.10683333333333334,0.594,48,0.11017825659788937,5127999999999990,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-07T00:00:00Z,0.1235,0.1965208333333333,0.883,48,0.20738154676758566,9433,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-08T00:00:00Z,0.1115,0.13508333333333336,0.8859999999999999,48,0.13322558589696146,6484000000000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-09T00:00:00Z,0.098,0.14489583333333336,1308,48,0.1928730416492556,6955000000000000,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-10T00:00:00Z,0.08650000000000001,0.1084375,0.536,48,0.0959875670694642,5205,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-11T00:00:00Z,0.159,0.22733333333333336,0.879,48,0.2346461648845671,10912,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-12T00:00:00Z,0.075,0.09929166666666668,0.394,48,0.0879000782642726,4766000000000000,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-13T00:00:00Z,0.11199999999999999,0.14387500000000006,0.999,48,0.15641959731929986,69060000000000000,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-14T00:00:00Z,0.106,0.20387499999999995,1216,48,0.2601523796514225,9785999999999990,0.036000000000000004
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-15T00:00:00Z,0.1335,0.1578333333333333,1018,48,0.15893653669007468,7575999999999990,0.032
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-16T00:00:00Z,0.102,0.12558333333333335,0.873,48,0.13383489881882069,60280000000000000,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-17T00:00:00Z,0.1,0.11720833333333334,0.8540000000000001,48,0.12274778818188985,5626000000000000,0.039
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-18T00:00:00Z,0.1495,0.21808333333333335,0.937,48,0.2290618083765549,10468000000000000,0.036000000000000004
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-19T00:00:00Z,0.106,0.12949999999999998,0.73,48,0.12206886790102668,6215999999999990,0.036000000000000004
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-20T00:00:00Z,0.134,0.21108333333333335,0.873,48,0.22947440717016634,10132,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-21T00:00:00Z,0.113,0.13224999999999998,0.731,48,0.12132749771641906,6347999999999990,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-22T00:00:00Z,0.132,0.17724999791666662,10369999,48,0.19555120285294653,8507999899999990,0.036000000000000004
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-23T00:00:00Z,0.124,0.15479166666666666,0.7509999999999999,48,0.15826532507333171,7429999999999990,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-24T00:00:00Z,0.117,0.1283125,0.5920000000000001,48,0.10454219472884337,6159,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-25T00:00:00Z,0.1545,0.2271666666666668,0.7759999999999999,48,0.2281948899546579,10904000000000000,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-26T00:00:00Z,0.0935,0.12312499999999997,0.502,48,0.10040124289304436,5909999999999990,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-27T00:00:00Z,0.1165,0.14060416666666667,0.878,48,0.14171348673536702,67490000000000000,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-28T00:00:00Z,0.14,0.18977083125,11799999,48,0.2110632798687496,91089999,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-29T00:00:00Z,0.10800000000000001,0.1554583333333334,1238,48,0.1908762502455489,7462000000000000,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-30T00:00:00Z,0.1105,0.15518749999999998,1347,48,0.2049396025454557,7448999999999990,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-03-31T00:00:00Z,0.1165,0.128875,0.955,48,0.14237403914083702,6185999999999990,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-01T00:00:00Z,0.1415,0.19520833541666666,10140001,48,0.21867240048174116,93700001,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-02T00:00:00Z,0.077,0.1148958333333333,0.6859999999999999,48,0.11425600958790025,5514999999999990,0.025
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-03T00:00:00Z,0.0765,0.08685416666666668,0.28300000000000003,48,0.05805609524447423,41690000000000000,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-04T00:00:00Z,0.1,0.13170833333333334,0.779,48,0.14216636319008458,6322,0.026
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-05T00:00:00Z,0.1045,0.18466666666666676,1196,48,0.2351543027445825,8864000000000000,0.041
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-06T00:00:00Z,0.10800000000000001,0.16243749791666665,11289999,48,0.2018354933248652,77969998999999900,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-07T00:00:00Z,0.1025,0.11364583333333332,0.445,48,0.09055631598761198,5455,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-08T00:00:00Z,0.1115,0.1964375,0.7659999999999999,48,0.20188883672362126,9429,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-09T00:00:00Z,0.1095,0.13520833333333335,0.591,48,0.10630725407752542,18050,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-10T00:00:00Z,0.0935,0.16089583333333332,0.8690000000000001,48,0.1871423669674625,7723,0.027000000000000003
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-11T00:00:00Z,0.122,0.19018750000000004,0.8490000000000001,48,0.21367938363202407,9129,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-12T00:00:00Z,0.08900000000000001,0.11897916666666668,0.8059999999999999,48,0.1182322794213286,5711000000000000,0.037000000000000005
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-13T00:00:00Z,0.0965,0.1312083333333333,0.984,48,0.1467683017451763,6297999999999990,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-14T00:00:00Z,0.081,0.11216666666666668,1021,48,0.15002188965576502,53839999999999900,0.035
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-15T00:00:00Z,0.1185,0.22391666666666665,0.956,48,0.2441574163764665,10748,0.042
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-16T00:00:00Z,0.08549999999999999,0.12685416666666666,0.716,48,0.12602650676663785,6088999999999990,0.035
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-17T00:00:00Z,0.0895,0.11416666666666665,0.522,48,0.0951914830208896,17654,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-18T00:00:00Z,0.063,0.16047916666666664,10659999999999900,48,0.21136697839714128,77029999999999900,0.032
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-19T00:00:00Z,0.08199999999999999,0.1184375,0.8170000000000001,48,0.1294232552108071,5685,0.035
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-20T00:00:00Z,0.06,0.09339583333333333,0.453,48,0.0778601418210702,44830000000000000,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-21T00:00:00Z,0.07550000000000001,0.09499999999999996,0.388,48,0.0725581205039369,4559999999999990,0.029
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-22T00:00:00Z,0.1105,0.18447916666666667,0.8909999999999999,48,0.19945798785318103,8855,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-23T00:00:00Z,0.0515,0.08802083333333338,0.34600000000000003,48,0.07239474812952655,4225000000000000,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-24T00:00:00Z,0.069,0.10110416666666663,0.895,48,0.12922226268626805,4852999999999990,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-25T00:00:00Z,0.08399999999999999,0.17681250000000004,0.743,48,0.1949354127899148,8487000000000000,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-26T00:00:00Z,0.07250000000000001,0.10781250000000002,0.733,48,0.1173332508512363,5175000000000000,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-27T00:00:00Z,0.1,0.12408333333333332,0.5760000000000001,48,0.11453547872395185,5955999999999990,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-28T00:00:00Z,0.0835,0.10025000000000002,0.509,48,0.08161494961096281,4812000000000000,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-29T00:00:00Z,0.1165,0.22435416666666674,1051,48,0.2376798749599825,10769000000000000,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-04-30T00:00:00Z,0.0845,0.11308333333333336,0.458,48,0.08841556456154984,5428000000000000,0.033
energy,MAC000228,2023-06-01T00:00:00Z,2013-05-01T00:00:00Z,0.053000000000000005,0.09335416666666667,0.716,48,0.106602361073875,4481,0.03
energy,MAC000228,2023-06-01T00:00:00Z,2013-05-02T00:00:00Z,0.117,0.2046041666666666,1073,48,0.24231487687869602,9820999999999990,0.028
energy,MAC000228,2023-06-01T00:00:00Z,2013-05-03T00:00:00Z,0.0775,0.10975,0.84,48,0.12451241072893865,5268,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-05-04T00:00:00Z,0.08900000000000001,0.12749999999999995,0.894,48,0.15394472619548955,6119999999999990,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2013-05-05T00:00:00Z,0.075,0.09783333333333337,0.6920000000000001,48,0.10485112715296974,46960000000000000,0.034
energy,MAC000228,2023-06-01T00:00:00Z,2013-05-06T00:00:00Z,0.049,0.12495833333333332,0.736,48,0.14780247864983678,5997999999999990,0.031
energy,MAC000228,2023-06-01T00:00:00Z,2013-05-07T00:00:00Z,0.08199999999999999,0.16081250000000005,0.7709999999999999,48,0.17955579423867346,7719000000000000,0.032
energy,MAC000228,2023-06-01T00:00:00Z,2013-05-08T00:00:00Z,0.0795,0.09485416666666667,0.618,48,0.09073224334419104,4553000000000000,0.034
