id,energy_date,LCLid,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
58,2012-02-10,MAC000131,0.0715,0.2252708333333333,0.7979999999999999,48,0.2492217451992138,10.813,0.059
59,2012-02-11,MAC000131,0.0785,0.1754791666666667,0.892,48,0.193109713010157,8.423000000000002,0.06
60,2012-02-12,MAC000131,0.124,0.2008125,0.763,48,0.2040374033555737,9.639,0.062
61,2012-02-13,MAC000131,0.1375,0.2700833333333333,0.723,48,0.240397439832487,12.964,0.062
62,2012-02-14,MAC000131,0.104,0.2263541666666666,0.6890000000000001,48,0.2258613290987847,10.865,0.062
63,2012-02-15,MAC000131,0.1375,0.2636458333333333,0.805,48,0.248618864896189,12.655,0.065
64,2012-02-16,MAC000131,0.213,0.3446458333333333,0.7609999999999999,48,0.2662033688729179,16.543,0.066
65,2012-02-17,MAC000131,0.0945,0.2578541666666668,1.327,48,0.3005537435272216,12.377000000000004,0.063
66,2012-02-18,MAC000131,0.113,0.1899166666666666,0.6970000000000001,48,0.1905150726525368,9.115999999999998,0.065
67,2012-02-19,MAC000131,0.122,0.2508333333333333,0.8320000000000001,48,0.2458629036188389,12.04,0.065
68,2012-02-20,MAC000131,0.1235,0.2608541666666666,0.8170000000000001,48,0.2507973658268239,12.521,0.064
69,2012-02-21,MAC000131,0.1235,0.2421666666666666,0.753,48,0.230445575181142,11.624,0.064
70,2012-02-22,MAC000131,0.1935,0.3115833333333334,0.747,48,0.2452953784624477,14.956,0.066
71,2012-02-23,MAC000131,0.104,0.2013541666666666,0.735,48,0.2036950672151916,9.664999999999996,0.065
72,2012-02-24,MAC000131,0.098,0.1976249979166666,1.3609999,48,0.2573993923402459,9.4859999,0.065
73,2012-02-25,MAC000131,0.0865,0.1225833333333332,0.62,48,0.0913221637317714,5.883999999999998,0.064
74,2012-02-26,MAC000131,0.112,0.1648333333333334,0.6559999999999999,48,0.1531881520519064,7.9120000000000035,0.065
75,2012-02-27,MAC000131,0.1195,0.2327708333333333,0.743,48,0.2234939419982767,11.173000000000002,0.065
76,2012-02-28,MAC000131,0.11,0.1826458333333333,0.769,48,0.1776158285048407,8.767000000000001,0.066
77,2012-02-29,MAC000131,0.1405,0.1703749999999999,1.036,48,0.1457178306529875,8.177999999999999,0.067
78,2012-03-01,MAC000131,0.1225,0.2123125,0.6809999999999999,48,0.2047989316222548,10.191000000000004,0.062
79,2012-03-02,MAC000131,0.093,0.1937916666666666,0.728,48,0.2077344825690404,9.302,0.062
80,2012-03-03,MAC000131,0.0935,0.1417916666666666,0.575,48,0.1163262028134371,6.806000000000001,0.063
81,2012-03-04,MAC000131,0.133,0.2717083333333333,1.268,48,0.2710373263399408,13.042,0.064
82,2012-03-05,MAC000131,0.1265,0.2882708333333333,0.877,48,0.270331690633919,13.836999999999998,0.061
83,2012-03-06,MAC000131,0.126,0.2664583333333333,0.765,48,0.2475905128568896,12.789999999999996,0.064
84,2012-03-07,MAC000131,0.1255,0.2783541666666667,0.797,48,0.2584470388632129,13.361,0.062
85,2012-03-08,MAC000131,0.0965,0.2588958333333334,1.319,48,0.2963013302031259,12.427000000000003,0.061
86,2012-03-09,MAC000131,0.0885,0.2216875,0.74,48,0.2268442296406866,10.640999999999998,0.062
87,2012-03-10,MAC000131,0.1095,0.1995,0.815,48,0.201749265072879,9.576,0.061
88,2012-03-11,MAC000131,0.1095,0.2180416666666666,0.716,48,0.2197588580097714,10.466,0.063
89,2012-03-12,MAC000131,0.1185,0.2157083333333334,0.698,48,0.2160495371026504,10.354000000000005,0.063
90,2012-03-13,MAC000131,0.0795,0.1934583333333333,0.779,48,0.2226185515709463,9.286,0.062
91,2012-03-14,MAC000131,0.096,0.1855625,0.928,48,0.2070463928123253,8.907000000000004,0.064
92,2012-03-15,MAC000131,0.0825,0.1719375,0.7559999999999999,48,0.1931651708892699,8.253000000000002,0.062
93,2012-03-16,MAC000131,0.1205,0.22875,0.706,48,0.2254393818604394,10.98,0.062
94,2012-03-17,MAC000131,0.081,0.1613541666666666,0.687,48,0.161039639574188,7.744999999999999,0.063
95,2012-03-18,MAC000131,0.5785,0.4331458333333335,0.711,48,0.2297830604633129,20.791000000000007,0.064
96,2012-03-19,MAC000131,0.1315,0.238875,0.755,48,0.2252819155843666,11.466,0.063
97,2012-03-20,MAC000131,0.11,0.2277291666666667,0.698,48,0.2286518992838224,10.931,0.064
98,2012-03-21,MAC000131,0.1285,0.2773125,0.79,48,0.2616709120697297,13.311,0.065
99,2012-03-22,MAC000131,0.115,0.2182291666666666,0.746,48,0.231200404879213,10.475,0.062
100,2012-03-23,MAC000131,0.0955,0.1612083333333333,0.627,48,0.1634070701266499,7.738000000000001,0.062
101,2012-03-24,MAC000131,0.1119999999999999,0.1130416666666666,0.238,48,0.0469014169061172,5.425999999999998,0.064
102,2012-03-25,MAC000131,0.131,0.1676041666666667,0.958,48,0.1583525207672215,8.045000000000002,0.066
103,2012-03-26,MAC000131,0.1115,0.1950833333333333,0.821,48,0.2051897755046074,9.364,0.065
104,2012-03-27,MAC000131,0.0775,0.1604791666666666,0.6970000000000001,48,0.167683210641989,7.7029999999999985,0.06
105,2012-03-28,MAC000131,0.115,0.181125,0.7829999999999999,48,0.1896126650990314,8.693999999999999,0.063
106,2012-03-29,MAC000131,0.0955,0.157125,0.933,48,0.1761856642802482,7.542000000000001,0.062
107,2012-03-30,MAC000131,0.0854999999999999,0.1746041666666667,0.732,48,0.1903589822149957,8.381000000000002,0.063
108,2012-03-31,MAC000131,0.1065,0.14,0.805,48,0.1262412415331447,6.72,0.063
109,2012-04-01,MAC000131,0.1305,0.2211875,1.023,48,0.2236982823862382,10.617000000000004,0.065
110,2012-04-02,MAC000131,0.1205,0.2159166666666667,0.7240000000000001,48,0.2225415890687586,10.364000000000004,0.061
111,2012-04-03,MAC000131,0.094,0.2209166666666666,0.769,48,0.232646461151948,10.604,0.065
112,2012-04-04,MAC000131,0.111,0.2447083333333333,0.7509999999999999,48,0.2485213256257501,11.746,0.064
113,2012-04-05,MAC000131,0.0675,0.2237291666666666,0.8009999999999999,48,0.2575339464988854,10.739,0.058
114,2012-04-06,MAC000131,0.145,0.3075833333333333,0.87,48,0.2763676115929446,14.763999999999998,0.06
115,2012-04-07,MAC000131,0.1315,0.2893125020833334,1.4220001,48,0.2966831011916805,13.887000100000003,0.065
116,2012-04-08,MAC000131,0.1205,0.2458333333333333,1.072,48,0.2584679356494056,11.8,0.061
117,2012-04-09,MAC000131,0.2045,0.3537291666666667,0.727,48,0.2646214268662641,16.979000000000006,0.063
118,2012-04-10,MAC000131,0.101,0.2906875020833333,1.4400001,48,0.3215380769736038,13.9530001,0.061
119,2012-04-11,MAC000131,0.1155,0.2632708333333333,0.797,48,0.2546714812980142,12.637,0.06
120,2012-04-12,MAC000131,0.1175,0.2740416666666667,0.95,48,0.2808421952849719,13.154000000000002,0.062
121,2012-04-13,MAC000131,0.0785,0.2217291666666666,0.7979999999999999,48,0.235799115691711,10.643,0.06
122,2012-04-14,MAC000131,0.144,0.3144166666666666,1.104,48,0.2806373319014019,15.092,0.062
123,2012-04-15,MAC000131,0.135,0.2320625,0.955,48,0.24060786551318,11.139,0.065
124,2012-04-16,MAC000131,0.1365,0.3261041666666666,1.036,48,0.3139653890386397,15.652999999999995,0.06
125,2012-04-17,MAC000131,0.1315,0.2908541666666667,0.833,48,0.2688349164872283,13.961000000000002,0.057
126,2012-04-18,MAC000131,0.108,0.2572291666666667,1.12,48,0.2626895457171412,12.347000000000005,0.056
127,2012-04-19,MAC000131,0.108,0.2802291666666667,1.044,48,0.2884913243714421,13.451,0.058
128,2012-04-20,MAC000131,0.0915,0.2028125,0.736,48,0.2152191022378941,9.735000000000005,0.057
129,2012-04-21,MAC000131,0.1265,0.2477291666666667,1.4509999999999998,48,0.2950282885523002,11.891000000000002,0.057
130,2012-04-22,MAC000131,0.1369999999999999,0.2843333333333333,1.097,48,0.2870406845900578,13.647999999999998,0.064
131,2012-04-23,MAC000131,0.1465,0.2747291666666667,0.857,48,0.2529574633809839,13.187,0.062
132,2012-04-24,MAC000131,0.109,0.2257083333333333,0.968,48,0.2369653855980472,10.834,0.063
133,2012-04-25,MAC000131,0.1175,0.2724166666666666,1.204,48,0.3180187893106474,13.076,0.059
134,2012-04-26,MAC000131,0.138,0.2723125,1.018,48,0.2646554690295178,13.071000000000002,0.062
135,2012-04-27,MAC000131,0.094,0.1849791666666667,0.789,48,0.2070278519224676,8.879000000000003,0.061
136,2012-04-28,MAC000131,0.0885,0.1332916666666667,0.687,48,0.1258092034541148,6.3980000000000015,0.061
137,2012-04-29,MAC000131,0.1169999999999999,0.21225,1.08,48,0.2327993840015247,10.188,0.058
138,2012-04-30,MAC000131,0.1405,0.2826458333333333,1.598,48,0.3343494470583538,13.566999999999998,0.062
139,2012-05-01,MAC000131,0.1185,0.2666874979166667,1.0319999,48,0.2761312576971209,12.800999900000004,0.064
140,2012-05-02,MAC000131,0.131,0.2407916666666666,0.738,48,0.2344520963032596,11.557999999999998,0.063
141,2012-05-03,MAC000131,0.154,0.3049166666666666,0.88,48,0.2735720243048793,14.635999999999996,0.063
142,2012-05-04,MAC000131,0.1015,0.2028125,0.711,48,0.2119872192303612,9.735000000000005,0.06
143,2012-05-05,MAC000131,0.0885,0.1919375,0.923,48,0.2125663256942381,9.213000000000005,0.062
144,2012-05-06,MAC000131,0.118,0.2070833333333333,0.956,48,0.2293985506394079,9.94,0.059
145,2012-05-07,MAC000131,0.326,0.3732916666666668,0.778,48,0.2825600262594062,17.918000000000006,0.064
146,2012-05-08,MAC000131,0.1035,0.21975,0.8590000000000001,48,0.2420466369691699,10.548000000000002,0.063
147,2012-05-09,MAC000131,0.1064999999999999,0.2621041687499999,1.0700001,48,0.2930177048149445,12.581000099999995,0.063
148,2012-05-10,MAC000131,0.1405,0.2864375,1.033,48,0.2734074121744231,13.749,0.064
149,2012-05-11,MAC000131,0.119,0.2312083333333333,0.746,48,0.2363975157673889,11.098,0.063
150,2012-05-12,MAC000131,0.1235,0.183,0.908,48,0.1986055644053458,8.783999999999999,0.067
151,2012-05-13,MAC000131,0.1385,0.22375,0.98,48,0.2278944791279974,10.740000000000002,0.064
152,2012-05-14,MAC000131,0.1699999999999999,0.3227916666666666,1.025,48,0.2779226861980614,15.494000000000002,0.063
153,2012-05-15,MAC000131,0.1235,0.2607708312500001,1.0319999,48,0.2868581206472889,12.516999900000002,0.061
154,2012-05-16,MAC000131,0.1225,0.2366666666666666,0.79,48,0.2363159022870845,11.36,0.062
155,2012-05-17,MAC000131,0.12,0.2989791666666667,1.044,48,0.3096430676504346,14.351000000000004,0.063
156,2012-05-18,MAC000131,0.103,0.2323333333333333,0.7859999999999999,48,0.2386071580789747,11.151999999999996,0.064
157,2012-05-19,MAC000131,0.1159999999999999,0.1651875,0.6990000000000001,48,0.1680803577130182,7.929000000000002,0.063
158,2012-05-20,MAC000131,0.1335,0.2452291666666666,0.737,48,0.2303412121719053,11.771,0.064
159,2012-05-21,MAC000131,0.2735,0.3591875,0.79,48,0.2715216896042228,17.241000000000003,0.064
160,2012-05-22,MAC000131,0.112,0.1536249999999999,0.7390000000000001,48,0.1562365398457695,7.373999999999999,0.063
161,2012-05-23,MAC000131,0.1115,0.1317499999999999,0.288,48,0.0691192309354378,6.323999999999999,0.063
162,2012-05-24,MAC000131,0.1145,0.1418124999999999,0.7120000000000001,48,0.1201733953369401,6.807,0.063
163,2012-05-25,MAC000131,0.117,0.1570416666666666,0.865,48,0.1377135414675917,7.5379999999999985,0.064
164,2012-05-26,MAC000131,0.117,0.1482083333333333,0.6709999999999999,48,0.1078371424453566,7.113999999999997,0.063
165,2012-05-27,MAC000131,0.1175,0.1346875,0.281,48,0.0619282894315263,6.465,0.066
166,2012-05-28,MAC000131,0.108,0.1302083333333333,0.344,48,0.064073082718705,6.249999999999999,0.069
167,2012-05-29,MAC000131,0.124,0.1331666666666666,0.286,48,0.0614233074250765,6.391999999999999,0.061
168,2012-05-30,MAC000131,0.1165,0.1265208333333333,0.265,48,0.0499199314576611,6.073000000000001,0.063
169,2012-05-31,MAC000131,0.122,0.1462708333333333,0.708,48,0.1064546131603537,7.021,0.063
170,2012-06-01,MAC000131,0.1105,0.1203124999999999,0.312,48,0.0550555449697384,5.774999999999998,0.064
171,2012-06-02,MAC000131,0.092,0.1137291666666667,0.299,48,0.0545717328369064,5.459000000000001,0.065
172,2012-06-03,MAC000131,0.1165,0.1350208333333333,0.7829999999999999,48,0.1098601605491568,6.481000000000001,0.064
173,2012-06-04,MAC000131,0.179,0.3791874979166665,1.1619999,48,0.3176294226395438,18.2009999,0.066
174,2012-06-05,MAC000131,0.149,0.3168333333333333,0.742,48,0.2625158421426915,15.208,0.065
175,2012-06-06,MAC000131,0.1035,0.120625,0.305,48,0.0611512338735312,5.790000000000003,0.064
176,2012-06-07,MAC000131,0.1065,0.2119791645833333,1.2359999,48,0.2562401954268569,10.1749999,0.063
177,2012-06-08,MAC000131,0.124,0.2413125,1.108,48,0.2746297434922851,11.583,0.063
178,2012-06-09,MAC000131,0.092,0.1100625,0.369,48,0.0584721815108543,5.283000000000002,0.063
179,2012-06-10,MAC000131,0.1,0.1512083333333333,0.7929999999999999,48,0.1344487497601102,7.257999999999999,0.064
180,2012-06-11,MAC000131,0.135,0.2948750000000001,0.8140000000000001,48,0.264037845852736,14.154000000000003,0.066
181,2012-06-12,MAC000131,0.1425,0.2749375000000001,0.727,48,0.2464084488612612,13.197000000000005,0.062
182,2012-06-13,MAC000131,0.124,0.2377083333333333,0.7490000000000001,48,0.2296503316407251,11.41,0.064
183,2012-06-14,MAC000131,0.134,0.27875,1.392,48,0.309692675392056,13.38,0.063
184,2012-06-15,MAC000131,0.0965,0.1895,0.7040000000000001,48,0.1950332213926861,9.096,0.063
185,2012-06-16,MAC000131,0.0815,0.1175416666666666,0.506,48,0.0788353949920091,5.642,0.063
186,2012-06-17,MAC000131,0.1005,0.1404375,1.007,48,0.1437805517949771,6.7410000000000005,0.064
187,2012-06-18,MAC000131,0.1205,0.2043333333333333,0.8740000000000001,48,0.2179246730422404,9.808000000000002,0.063
188,2012-06-19,MAC000131,0.104,0.1725833333333333,1.084,48,0.1989858150972804,8.283999999999999,0.063
189,2012-06-20,MAC000131,0.14,0.1889583333333333,0.677,48,0.1743519256321283,9.07,0.064
190,2012-06-21,MAC000131,0.1465,0.2436666666666667,0.862,48,0.2285232269337779,11.696000000000002,0.064
191,2012-06-22,MAC000131,0.0814999999999999,0.1083333333333333,0.286,48,0.0527193828997773,5.200000000000001,0.064
192,2012-06-23,MAC000131,0.1015,0.1375833333333333,0.8009999999999999,48,0.1177098548511466,6.603999999999997,0.066
193,2012-06-24,MAC000131,0.105,0.216625,0.687,48,0.2112901227162472,10.397999999999998,0.065
194,2012-06-25,MAC000131,0.107,0.2037083333333333,0.737,48,0.2131551186575848,9.778,0.064
195,2012-06-26,MAC000131,0.1159999999999999,0.1686875,0.718,48,0.1570112011521281,8.097000000000003,0.065
196,2012-06-27,MAC000131,0.1285,0.1289375,0.313,48,0.060192388806333,6.189,0.064
197,2012-06-28,MAC000131,0.111,0.1355208333333333,0.695,48,0.0991999891865413,6.505000000000001,0.067
198,2012-06-29,MAC000131,0.106,0.1329166666666666,0.757,48,0.1103520157309622,6.379999999999999,0.064
199,2012-06-30,MAC000131,0.1295,0.1476041666666666,0.8390000000000001,48,0.1159313332314551,7.085000000000001,0.067
200,2012-07-01,MAC000131,0.115,0.1308541666666666,0.342,48,0.0600538728296849,6.280999999999998,0.066
201,2012-07-02,MAC000131,0.111,0.1550208333333333,0.659,48,0.139490027033634,7.441,0.061
202,2012-07-03,MAC000131,0.1075,0.1724791666666666,0.904,48,0.1820274692367544,8.278999999999996,0.058
203,2012-07-04,MAC000131,0.1105,0.1237083333333333,0.295,48,0.0595768619706468,5.9380000000000015,0.06
204,2012-07-05,MAC000131,0.11,0.1267083333333333,0.307,48,0.0699747548195543,6.082000000000002,0.059
205,2012-07-06,MAC000131,0.114,0.1269791666666667,0.302,48,0.0628820204264128,6.0950000000000015,0.062
206,2012-07-07,MAC000131,0.1119999999999999,0.1244166666666666,0.263,48,0.0604429864411833,5.972,0.061
207,2012-07-08,MAC000131,0.114,0.1441041666666666,0.847,48,0.1161662857274704,6.916999999999999,0.068
208,2012-07-09,MAC000131,0.1315,0.1572916666666667,0.841,48,0.1357829867971171,7.550000000000002,0.063
209,2012-07-10,MAC000131,0.108,0.1523749999999999,0.877,48,0.1592185203864253,7.313999999999999,0.058
210,2012-07-11,MAC000131,0.118,0.1579166666666667,0.68,48,0.1523742360158647,7.580000000000003,0.059
211,2012-07-12,MAC000131,0.1015,0.1532708333333333,0.78,48,0.1642777538433047,7.357000000000002,0.062
212,2012-07-13,MAC000131,0.1035,0.1473541666666666,0.7290000000000001,48,0.1494551081227123,7.073,0.059
213,2012-07-14,MAC000131,0.1065,0.1674791666666666,0.735,48,0.1707809334097693,8.039,0.06
214,2012-07-15,MAC000131,0.108,0.1316249999999999,0.288,48,0.0713312992684077,6.317999999999999,0.067
215,2012-07-16,MAC000131,0.1265,0.1531666666666666,0.631,48,0.1231845758052202,7.3519999999999985,0.06
216,2012-07-17,MAC000131,0.1115,0.1842083333333333,0.866,48,0.1785890276028789,8.842,0.061
217,2012-07-18,MAC000131,0.1405,0.172875,0.735,48,0.1578424510760718,8.298000000000002,0.059
218,2012-07-19,MAC000131,0.107,0.1731458333333333,0.7759999999999999,48,0.1809831295280277,8.310999999999998,0.057
219,2012-07-20,MAC000131,0.108,0.1117708333333333,0.295,48,0.0525904447203722,5.365000000000001,0.059
220,2012-07-21,MAC000131,0.0925,0.1123125,0.317,48,0.0615723605614271,5.391,0.059
221,2012-07-22,MAC000131,0.107,0.1215833333333333,0.291,48,0.0624362937732681,5.836,0.058
222,2012-07-23,MAC000131,0.121,0.1259166666666666,0.28,48,0.0555229809938165,6.0440000000000005,0.059
223,2012-07-24,MAC000131,0.114,0.1252291666666666,0.259,48,0.0590723464061575,6.010999999999999,0.059
224,2012-07-25,MAC000131,0.1325,0.1491458333333333,0.885,48,0.1205859787875101,7.1590000000000025,0.063
225,2012-07-26,MAC000131,0.124,0.1206875,0.225,48,0.0478366708129661,5.792999999999998,0.06
226,2012-07-27,MAC000131,0.1285,0.1275,0.308,48,0.0594807317272451,6.12,0.06
227,2012-07-28,MAC000131,0.122,0.1576875,0.584,48,0.1223810158150147,7.569000000000001,0.062
228,2012-07-29,MAC000131,0.1155,0.1457708333333333,0.636,48,0.1006528137631517,6.997000000000001,0.06
229,2012-07-30,MAC000131,0.1205,0.1258541666666666,0.339,48,0.057779105986961,6.041,0.061
230,2012-07-31,MAC000131,0.114,0.1160416666666667,0.304,48,0.0550423273619351,5.570000000000002,0.057
231,2012-08-01,MAC000131,0.116,0.1226249999999999,0.256,48,0.0535309117299369,5.885999999999999,0.06
232,2012-08-02,MAC000131,0.0675,0.0936666666666666,0.244,48,0.0428353271054039,4.496,0.058
233,2012-08-03,MAC000131,0.107,0.1200416666666666,0.31,48,0.0648992536210346,5.7620000000000005,0.057
234,2012-08-04,MAC000131,0.1125,0.136375,0.802,48,0.1110950570553328,6.546000000000001,0.06
235,2012-08-05,MAC000131,0.107,0.125125,0.309,48,0.0640224777681594,6.006,0.06
236,2012-08-06,MAC000131,0.133,0.1732708333333333,0.637,48,0.1597182012547622,8.316999999999998,0.061
237,2012-08-07,MAC000131,0.0845,0.1649375,0.747,48,0.172131741512628,7.917000000000002,0.057
238,2012-08-08,MAC000131,0.111,0.1211875,0.314,48,0.0565398207442085,5.817000000000001,0.061
239,2012-08-09,MAC000131,0.1285,0.1260833333333333,0.285,48,0.0570978381426773,6.052000000000001,0.058
240,2012-08-10,MAC000131,0.1585,0.1436666666666666,0.279,48,0.0606817064983022,6.895999999999999,0.058
241,2012-08-11,MAC000131,0.159,0.1733333333333333,0.542,48,0.0932375902034708,8.32,0.065
242,2012-08-12,MAC000131,0.123,0.1338958333333333,0.408,48,0.0681366710348862,6.427000000000001,0.062
243,2012-08-13,MAC000131,0.113,0.1296458333333333,0.333,48,0.0657864014866854,6.223,0.058
244,2012-08-14,MAC000131,0.116,0.1291874999999999,0.292,48,0.0635849762296696,6.2010000000000005,0.057
245,2012-08-15,MAC000131,0.1065,0.1220416666666667,0.357,48,0.063765847703401,5.858000000000002,0.057
246,2012-08-16,MAC000131,0.1009999999999999,0.1233124999999999,0.257,48,0.0623402319636091,5.918999999999998,0.057
247,2012-08-17,MAC000131,0.1045,0.1359791666666666,0.8,48,0.1178106106523071,6.527000000000001,0.057
248,2012-08-18,MAC000131,0.107,0.1318541666666666,0.665,48,0.1039895636300664,6.329,0.058
249,2012-08-19,MAC000131,0.1325,0.1303333333333333,0.298,48,0.0575275450520558,6.255999999999999,0.061
250,2012-08-20,MAC000131,0.1365,0.1573541666666666,0.777,48,0.1089937514475482,7.553000000000001,0.065
251,2012-08-21,MAC000131,0.111,0.1273958333333333,0.286,48,0.0608785814913353,6.115000000000001,0.061
252,2012-08-22,MAC000131,0.1295,0.1309791666666666,0.302,48,0.0594404724872165,6.286999999999999,0.061
253,2012-08-23,MAC000131,0.1305,0.1334375,0.314,48,0.062895355932472,6.405000000000001,0.062
254,2012-08-24,MAC000131,0.1115,0.1403541666666666,0.7440000000000001,48,0.1132608530487623,6.737,0.061
