id,LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
nux75,MAC000132,2012-10-06,0.239,0.3340208333333334,1.3159999999999998,48,0.2663717997967321,16.033,0.068
5avyg,MAC000132,2012-10-07,0.214,0.32525,1.3,48,0.2863191568415709,15.612,0.042
kc4gm,MAC000132,2012-10-08,0.1939999999999999,0.3034166666666667,1.024,48,0.2447653529692967,14.564000000000002,0.068
qmimk,MAC000132,2012-10-09,0.1555,0.3038333333333334,1.577,48,0.3433935366641246,14.584000000000003,0.058
r9fnx,MAC000132,2012-10-10,0.144,0.2844166666666667,1.204,48,0.2746334371898204,13.652000000000005,0.058
nbb42,MAC000132,2012-10-11,0.1565,0.2643541666666667,0.887,48,0.2431113473622983,12.689000000000002,0.057
tqtwb,MAC000132,2012-10-12,0.3275,0.3854166666666666,1.533,48,0.3463724371947441,18.5,0.057
dlz4i,MAC000132,2012-10-13,0.253,0.3207291666666667,1.187,48,0.2166768099780627,15.395,0.097
07vbk,MAC000132,2012-10-14,0.1735,0.3020000020833333,1.165,48,0.2689658739486041,14.496000099999998,0.057
yebo8,MAC000132,2012-10-15,0.1535,0.2877708354166667,1.9400001,48,0.3299892586779445,13.813000100000002,0.032
gfymt,MAC000132,2012-10-16,0.237,0.34954166875,2.283,48,0.3683618735543561,16.778000100000003,0.069
0bb5b,MAC000132,2012-10-17,0.2445,0.3194583333333334,1.091,48,0.225553782644513,15.334000000000003,0.067
mw4gh,MAC000132,2012-10-18,0.2,0.2930638276595745,1.6619999,47,0.2725125659138378,13.773999900000003,0.067
lazr9,MAC000132,2012-10-19,0.2705,0.3559375,1.375,48,0.2907811494263377,17.085,0.057
lr0m3,MAC000132,2012-10-20,0.2165,0.2900208333333333,0.784,48,0.171939312596951,13.920999999999998,0.059
0a8x1,MAC000132,2012-10-21,0.3495,0.4459375020833332,1.421,48,0.3762237618450779,21.405000099999995,0.069
7vetx,MAC000132,2012-10-22,0.204,0.2684166666666667,1.153,48,0.2144461280694329,12.884000000000004,0.059
qox9o,MAC000132,2012-10-23,0.157,0.3201041666666667,1.314,48,0.3483049682105357,15.365000000000002,0.058
3iy5k,MAC000132,2012-10-24,0.1425,0.2736666666666667,1.0,48,0.2533675602111997,13.136,0.058
1fgg7,MAC000132,2012-10-25,0.1425,0.29475,1.477,48,0.3370819396564479,14.148,0.058
b1ndi,MAC000132,2012-10-26,0.386,0.3798333333333333,0.95,48,0.2547572339050461,18.232,0.059
acgk9,MAC000132,2012-10-27,0.3095,0.4468958333333333,1.641,48,0.40640553269308,21.451,0.087
175o8,MAC000132,2012-10-28,0.3515,0.43697916875,1.517,48,0.3619066274833896,20.975000100000003,0.042
u9hnn,MAC000132,2012-10-29,0.2325,0.3447083354166667,1.0700001,48,0.2696311137155927,16.5460001,0.069
umapr,MAC000132,2012-10-30,0.287,0.3476458333333333,0.962,48,0.2454592300144583,16.686999999999998,0.03
t8vqh,MAC000132,2012-10-31,0.2085,0.3764166666666665,1.197,48,0.3297339245405419,18.067999999999994,0.069
242b1,MAC000132,2012-11-01,0.315,0.4152291666666666,1.901,48,0.3852316373954177,19.931,0.071
7vqzh,MAC000132,2012-11-02,0.18,0.3031458333333334,0.928,48,0.2669616268212259,14.551000000000002,0.059
oknow,MAC000132,2012-11-03,0.2915,0.3323958333333333,1.193,48,0.2652909875351514,15.954999999999998,0.044
tut7g,MAC000132,2012-11-04,0.2205,0.35647916875,1.293,48,0.3207686297626456,17.111000100000002,0.042
xr1mr,MAC000132,2012-11-05,0.1405,0.2622291666666667,1.289,48,0.2749037154136461,12.587000000000003,0.064
0sg3p,MAC000132,2012-11-06,0.153,0.33485416875,2.062,48,0.4296955904337504,16.073000099999998,0.051
2mim9,MAC000132,2012-11-07,0.2035,0.2766666666666667,1.041,48,0.2201364502702555,13.28,0.058
ylv84,MAC000132,2012-11-08,0.204,0.3331249958333333,1.5599999,48,0.3272262811081541,15.989999799999998,0.06
m9sd9,MAC000132,2012-11-09,0.3209999999999999,0.4116666666666666,1.567,48,0.3095265659607604,19.76,0.066
9vjz4,MAC000132,2012-11-10,0.3,0.2921041666666666,0.5820000000000001,48,0.1376063209185449,14.021,0.088
t7dp3,MAC000132,2012-11-11,0.4445,0.5402916645833332,1.59,48,0.4315444264234309,25.9339999,0.042
izm23,MAC000132,2012-11-12,0.1664999999999999,0.3118749979166666,1.3839999,48,0.3203242053008107,14.969999899999998,0.043
lwx0q,MAC000132,2012-11-13,0.134,0.2853749999999999,1.426,48,0.2948755687808499,13.697999999999997,0.06
hlwm2,MAC000132,2012-11-14,0.165,0.2760833333333333,1.395,48,0.2524319864862978,13.252,0.033
9gpml,MAC000132,2012-11-15,0.246,0.3407916666666666,1.198,48,0.263098716069013,16.358,0.073
92lkz,MAC000132,2012-11-16,0.147,0.2353333333333333,1.062,48,0.237555488105575,11.296,0.062
5z2tj,MAC000132,2012-11-17,0.1,0.0983124999999999,0.172,48,0.0305900527915077,4.718999999999999,0.036
z16az,MAC000132,2012-11-18,0.0915,0.1084583333333333,0.542,48,0.0858097743610046,5.206,0.037
b9x0k,MAC000132,2012-11-19,0.158,0.3397708333333333,1.666,48,0.3716772358402434,16.308999999999994,0.041
cyb8s,MAC000132,2012-11-20,0.1525,0.3177708333333333,1.6840000000000002,48,0.338487074430823,15.252999999999997,0.059
k6cj7,MAC000132,2012-11-21,0.158,0.3069791666666667,1.179,48,0.284326190379045,14.735000000000005,0.058
v6flw,MAC000132,2012-11-22,0.1795,0.28945833125,1.5089999,48,0.287678369192474,13.8939999,0.071
e58u7,MAC000132,2012-11-23,0.193,0.2763750020833333,1.247,48,0.2352181155151312,13.2660001,0.07
tm22t,MAC000132,2012-11-24,0.172,0.3102708333333333,0.918,48,0.2333435727869805,14.893,0.044
gemxv,MAC000132,2012-11-25,0.3205,0.45175,1.495,48,0.3800376521099937,21.684,0.069
bug2a,MAC000132,2012-11-26,0.2065,0.3276666666666666,1.226,48,0.2520771017927391,15.728,0.071
u0bgc,MAC000132,2012-11-27,0.1295,0.25379166875,1.6950001,48,0.2884300204558768,12.182000100000002,0.058
gw1th,MAC000132,2012-11-28,0.168,0.29610416875,1.4680001,48,0.3058049271671384,14.2130001,0.065
m8cw6,MAC000132,2012-11-29,0.138,0.28585416875,1.6390001,48,0.3515708290913748,13.7210001,0.041
a5drm,MAC000132,2012-11-30,0.1735,0.3671250000000001,1.781,48,0.3912502939975783,17.622000000000003,0.055
w3lh6,MAC000132,2012-12-01,0.3635000000000001,0.4883333354166666,1.6210001,48,0.4525705976525377,23.4400001,0.07
f40x1,MAC000132,2012-12-02,0.319,0.5052083312500001,1.6,48,0.4345272249950279,24.2499999,0.068
ixkk2,MAC000132,2012-12-03,0.139,0.3073125,1.138,48,0.2971849596900177,14.751,0.05
xtt58,MAC000132,2012-12-04,0.1905,0.33247916875,1.6769999999999998,48,0.3429036873051451,15.9590001,0.037
47ry0,MAC000132,2012-12-05,0.113,0.2247916666666667,1.168,48,0.2263814290493805,10.79,0.046
ivrb9,MAC000132,2012-12-06,0.125,0.2531875000000001,1.27,48,0.2729592484782065,12.153000000000002,0.043
tlvgy,MAC000132,2012-12-07,0.21,0.3840833333333333,1.808,48,0.3731451621778548,18.436,0.052
mu711,MAC000132,2012-12-08,0.3765000000000001,0.3981041666666667,1.751,48,0.3237102880981193,19.109,0.071
sas9g,MAC000132,2012-12-09,0.2195,0.3146874999999999,1.405,48,0.285680684431844,15.104999999999997,0.063
9yuya,MAC000132,2012-12-10,0.1475,0.24475,1.369,48,0.2440299510742003,11.748,0.059
dkwhx,MAC000132,2012-12-11,0.1515,0.3655625020833335,1.581,48,0.4384368277887208,17.547000100000005,0.047
x9ah2,MAC000132,2012-12-12,0.1185,0.3707916645833333,2.553,48,0.5740089248143182,17.797999899999997,0.043
42wuv,MAC000132,2012-12-13,0.141,0.3573541645833333,1.586,48,0.4266026296224603,17.152999899999998,0.038
qxcwa,MAC000132,2012-12-14,0.242,0.2978125,1.089,48,0.2190777241120778,14.295000000000002,0.069
zfqcd,MAC000132,2012-12-15,0.3035,0.4026666666666665,1.3869999999999998,48,0.3104982497866411,19.328,0.083
v64wa,MAC000132,2012-12-16,0.2845,0.4322291625,1.525,48,0.3674523035673966,20.7469998,0.097
083ro,MAC000132,2012-12-17,0.135,0.29491666875,1.364,48,0.3268929109403412,14.156000100000004,0.031
zw2yw,MAC000132,2012-12-18,0.1715,0.3392708354166667,2.3310001,48,0.4254390942612093,16.285000099999998,0.045
9mtvx,MAC000132,2012-12-19,0.158,0.2293333333333333,0.672,48,0.1651471727050822,11.008,0.041
snizu,MAC000132,2012-12-20,0.1835,0.2469166666666667,1.01,48,0.1869069438885534,11.852,0.069
z1eh5,MAC000132,2012-12-21,0.3705,0.4112916666666666,1.284,48,0.3229194589218101,19.742,0.032
vbcvm,MAC000132,2012-12-22,0.5365,0.6672083354166666,2.6070001,48,0.5923146501474158,32.0260001,0.07
0rze8,MAC000132,2012-12-23,0.311,0.3892916666666668,1.075,48,0.2566940357978432,18.686000000000007,0.069
lf0ga,MAC000132,2012-12-24,0.368,0.4821458375000001,1.83,48,0.4246049053822221,23.143000200000003,0.041
zox1v,MAC000132,2012-12-25,0.4095,0.5048750000000001,1.556,48,0.4059302751678819,24.234000000000005,0.093
1w1h0,MAC000132,2012-12-26,0.3345,0.4064375,1.286,48,0.2852340514310041,19.509,0.071
elmxa,MAC000132,2012-12-27,0.3385,0.4090416666666668,1.847,48,0.3338001031534415,19.634000000000004,0.069
xa6lt,MAC000132,2012-12-28,0.2465,0.3782083333333333,1.439,48,0.3010383419654934,18.154,0.042
w2sgc,MAC000132,2012-12-29,0.2269999999999999,0.3330833333333333,0.6659999999999999,48,0.2118098136610307,15.988,0.069
wgrk8,MAC000132,2012-12-30,0.1365,0.2068749979166666,2.3099999,48,0.3341354302246069,9.9299999,0.029
vgzmi,MAC000132,2012-12-31,0.1095,0.1118958333333333,0.217,48,0.0430676062217736,5.371000000000001,0.026
pc0wd,MAC000132,2013-01-01,0.1095,0.22885416875,1.9220001,48,0.3326661580609913,10.9850001,0.026
66zhz,MAC000132,2013-01-02,0.25,0.3236875,1.173,48,0.2343363790874771,15.537,0.07
7qz3j,MAC000132,2013-01-03,0.229,0.3369166666666666,1.398,48,0.3070019636317638,16.171999999999993,0.042
xdtqp,MAC000132,2013-01-04,0.1969999999999999,0.3450625,1.557,48,0.3264775516866652,16.563,0.062
9owgm,MAC000132,2013-01-05,0.194,0.2523541666666666,0.652,48,0.1615696265935793,12.113,0.084
5i6ry,MAC000132,2013-01-06,0.362,0.4317916666666666,1.306,48,0.3331419069133212,20.726,0.069
e35dv,MAC000132,2013-01-07,0.215,0.2837708333333333,1.085,48,0.2194818113516115,13.621,0.052
4vp4y,MAC000132,2013-01-08,0.2585,0.3163124979166667,1.846,48,0.3025928431450529,15.182999900000002,0.071
8mpqv,MAC000132,2013-01-09,0.1935,0.2654166666666666,0.8220000000000001,48,0.1965497969854852,12.739999999999998,0.058
tlts8,MAC000132,2013-01-10,0.1435,0.3150624999999999,1.743,48,0.3301853384279289,15.122999999999996,0.031
r4k7p,MAC000132,2013-01-11,0.2735,0.3592708312499999,1.471,48,0.3188118670680597,17.244999899999996,0.045
vh71u,MAC000132,2013-01-12,0.3245,0.3939791687500001,1.91,48,0.3621182707222448,18.91100010000001,0.043
51vmo,MAC000132,2013-01-13,0.2725,0.3903750000000001,1.285,48,0.3517031887525665,18.738000000000007,0.041
czd30,MAC000132,2013-01-14,0.1955,0.28335416875,1.1900001,48,0.2451558410348988,13.601000099999998,0.056
hm9vc,MAC000132,2013-01-15,0.1225,0.3256041645833333,2.0539999,48,0.4097511734171795,15.628999900000002,0.031
v3ubl,MAC000132,2013-01-16,0.1505,0.60727083125,2.724,48,0.8117777583695073,29.148999900000003,0.045
giogm,MAC000132,2013-01-17,0.196,0.3105208333333333,1.311,48,0.3273629639941505,14.905,0.032
hkmzn,MAC000132,2013-01-18,0.4155,0.4827708354166666,1.1440001,48,0.3422030817789191,23.173000100000003,0.049
nng6k,MAC000132,2013-01-19,0.3939999999999999,0.3586666666666667,1.188,48,0.2663789760195955,17.215999999999998,0.043
wxivd,MAC000132,2013-01-20,0.4155,0.44883333125,1.3,48,0.3335893307465685,21.5439999,0.056
30n7b,MAC000132,2013-01-21,0.2555,0.3147708333333332,1.23,48,0.2488664718947358,15.108999999999996,0.045
tgk9d,MAC000132,2013-01-22,0.126,0.31479166875,2.0810001,48,0.4557517584356629,15.1100001,0.039
y7whl,MAC000132,2013-01-23,0.152,0.3298125,1.84,48,0.3677000776100925,15.831,0.032
27kmd,MAC000132,2013-01-24,0.1969999999999999,0.278,1.974,48,0.3186834619746845,13.344,0.039
oph99,MAC000132,2013-01-25,0.295,0.4136666645833333,1.628,48,0.3817000173691045,19.8559999,0.058
8aozp,MAC000132,2013-01-26,0.2275,0.3554375,1.5549999,48,0.3272862539351355,17.061,0.055
iokq7,MAC000132,2013-01-27,0.2205,0.3792083333333333,1.27,48,0.3228286521554156,18.202,0.044
pa1lz,MAC000132,2013-01-28,0.173,0.2803125,1.013,48,0.2403524146845229,13.455,0.088
9o609,MAC000132,2013-01-29,0.133,0.3367500020833333,2.013,48,0.402306677295827,16.1640001,0.068
061um,MAC000132,2013-01-30,0.178,0.3930416687499999,1.658,48,0.4187519468981948,18.8660001,0.045
p5ak6,MAC000132,2013-01-31,0.1614999999999999,0.2931874979166667,1.4119999,48,0.2970350322751012,14.0729999,0.049
pag0r,MAC000132,2013-02-01,0.288,0.4055625,1.9069999,48,0.358369466419368,19.467,0.056
6zere,MAC000132,2013-02-02,0.3229999999999999,0.3367916666666668,0.972,48,0.2199517314876088,16.166000000000004,0.041
u48r3,MAC000132,2013-02-03,0.396,0.4449791666666667,1.994,48,0.4093757307394269,21.359,0.073
goy3n,MAC000132,2013-02-04,0.1445,0.2304374979166667,1.2029999,48,0.2294757956914953,11.0609999,0.033
5a9aq,MAC000132,2013-02-05,0.1159999999999999,0.3801250041666666,1.875,48,0.5215631517820339,18.2460002,0.06
m1mtx,MAC000132,2013-02-06,0.172,0.3132083333333333,1.587,48,0.3288512538566952,15.034,0.032
8gzcb,MAC000132,2013-02-07,0.1669999999999999,0.3865416666666666,1.643,48,0.4282348211632697,18.554,0.031
k3hgz,MAC000132,2013-02-08,0.2735,0.4142708333333333,1.723,48,0.3751133581620777,19.885,0.041
7eqpk,MAC000132,2013-02-09,0.2635,0.2635625,0.591,48,0.175472966487961,12.650999999999998,0.042
rjip3,MAC000132,2013-02-10,0.209,0.3574042595744681,1.0930001,47,0.2941605450735767,16.798000199999997,0.068
20p01,MAC000132,2013-02-11,0.157,0.2397916645833333,1.0549999,48,0.2046597463578403,11.509999899999997,0.043
7n71m,MAC000132,2013-02-12,0.138,0.331875,2.181,48,0.4346958645775815,15.929999999999998,0.041
g8n9v,MAC000132,2013-02-13,0.143,0.2592499999999999,1.064,48,0.2500282962709825,12.443999999999996,0.054
ez29v,MAC000132,2013-02-14,0.1465,0.3051041645833332,1.5369999,48,0.3225623552710888,14.644999899999997,0.036
ud7ol,MAC000132,2013-02-15,0.195,0.3223958333333334,1.136,48,0.2825048852587074,15.475,0.042
tdk7s,MAC000132,2013-02-16,0.2505,0.3250208333333333,0.994,48,0.2489929922608977,15.601,0.04
01f6q,MAC000132,2013-02-17,0.4135,0.5132708312500001,1.628,48,0.4123836618516132,24.636999900000006,0.04
z1klg,MAC000132,2013-02-18,0.2895,0.3490416666666666,1.216,48,0.2946885090665846,16.753999999999998,0.044
1nvbp,MAC000132,2013-02-19,0.301,0.3933541666666666,1.327,48,0.3209147490416766,18.881,0.064
x28ly,MAC000132,2013-02-20,0.218,0.2976250020833333,1.534,48,0.3017246666506166,14.2860001,0.033
kriyx,MAC000132,2013-02-21,0.1055,0.1331875,0.494,48,0.0912682872960671,6.3930000000000025,0.028
nidd9,MAC000132,2013-02-22,0.08,0.0841666666666666,0.175,48,0.0325389019766182,4.04,0.027
i0dtt,MAC000132,2013-02-23,0.0854999999999999,0.0875624999999999,0.156,48,0.0267167221919316,4.202999999999999,0.038
gafxt,MAC000132,2013-02-24,0.0955,0.1267500020833333,1.1210001,48,0.1768076968846655,6.084000100000001,0.026
vbsw5,MAC000132,2013-02-25,0.22,0.3752765957446809,1.347,47,0.3538931736461958,17.637999999999998,0.042
jexlc,MAC000132,2013-02-26,0.128,0.3073124999999999,1.826,48,0.3801186352465532,14.750999999999998,0.033
1z02t,MAC000132,2013-02-27,0.1305,0.2792708333333332,1.607,48,0.3274674412650095,13.404999999999996,0.052
623xf,MAC000132,2013-02-28,0.121,0.2678958333333333,2.141,48,0.3545977787058466,12.859000000000002,0.038
9iz62,MAC000132,2013-03-01,0.2435,0.3969999979166667,1.599,48,0.3917159691528569,19.055999900000003,0.043
qb0ae,MAC000132,2013-03-02,0.2615,0.3473541666666666,1.513,48,0.2997129470352714,16.673,0.041
uu8d1,MAC000132,2013-03-03,0.333,0.4639583333333334,1.473,48,0.3763244389264845,22.270000000000003,0.054
t36fy,MAC000132,2013-03-04,0.1375,0.25270833125,1.1109999,48,0.256044948888357,12.1299999,0.046
xhbqu,MAC000132,2013-03-05,0.119,0.2964999999999999,1.693,48,0.3676775298511547,14.231999999999996,0.031
qtpwe,MAC000132,2013-03-06,0.1684999999999999,0.2698541666666666,1.355,48,0.2789180455841505,12.952999999999998,0.059
y7ghk,MAC000132,2013-03-07,0.1445,0.2996458333333333,1.936,48,0.3653303657684127,14.382999999999996,0.059
e6ngm,MAC000132,2013-03-08,0.285,0.3992083333333333,1.781,48,0.3397620543058028,19.162,0.08
c6grt,MAC000132,2013-03-09,0.31,0.4014791666666668,1.3730000000000002,48,0.3047214975122354,19.271000000000008,0.076
5w95p,MAC000132,2013-03-10,0.337,0.4127708333333333,1.839,48,0.4107847828907613,19.813,0.06
96y2v,MAC000132,2013-03-11,0.16,0.2477708333333333,1.173,48,0.2408331495864228,11.893,0.031
o6dmj,MAC000132,2013-03-12,0.124,0.2656458333333333,1.398,48,0.2878744177724054,12.751,0.031
cj1i4,MAC000132,2013-03-13,0.144,0.2402291666666666,0.926,48,0.2248236414826153,11.530999999999995,0.038
biql3,MAC000132,2013-03-14,0.152,0.3212708375,1.2690001,48,0.3375207422296949,15.421000200000002,0.041
wlbpj,MAC000132,2013-03-15,0.2675,0.3483541645833333,1.3839999,48,0.2952023025063548,16.720999900000002,0.053
l1za4,MAC000132,2013-03-16,0.349,0.384625,1.5630000000000002,48,0.3184868229346054,18.462,0.068
ycc2l,MAC000132,2013-03-17,0.1629999999999999,0.2787291666666666,1.168,48,0.249269549017476,13.378999999999998,0.042
qzibx,MAC000132,2013-03-18,0.1265,0.2682916666666666,1.235,48,0.2949736344751188,12.878,0.052
0sr35,MAC000132,2013-03-19,0.119,0.28152083125,1.834,48,0.4011810706717567,13.5129999,0.03
7gwqg,MAC000132,2013-03-20,0.1614999999999999,0.2948958354166667,1.288,48,0.3177852432264598,14.1550001,0.044
jxd4o,MAC000132,2013-03-21,0.159,0.2619791666666667,1.909,48,0.3358167236710571,12.575,0.045
4y9vs,MAC000132,2013-03-22,0.298,0.4589791645833333,1.6869999999999998,48,0.4239618815453314,22.0309999,0.045
2hwtt,MAC000132,2013-03-23,0.372,0.3981041645833333,1.183,48,0.2575234894300807,19.1089999,0.07
pb380,MAC000132,2013-03-24,0.4215,0.5018125,1.63,48,0.3874303043019343,24.087,0.07
7j1y4,MAC000132,2013-03-25,0.1255,0.2890416666666667,1.982,48,0.3768191031845688,13.874,0.031
vvmxh,MAC000132,2013-03-26,0.1385,0.2770625020833334,1.7640001,48,0.3186723492363581,13.299000100000002,0.032
49w53,MAC000132,2013-03-27,0.1305,0.3440624999999999,1.669,48,0.4111450231404869,16.514999999999993,0.043
8dngf,MAC000132,2013-03-28,0.161,0.2901875,1.354,48,0.2811601085661622,13.929,0.032
7uowe,MAC000132,2013-03-29,0.0995,0.1316041666666666,1.0759999999999998,48,0.1638639471444493,6.317,0.027
bm0fe,MAC000132,2013-03-30,0.076,0.0797708333333333,0.155,48,0.0287936455632609,3.829,0.026
sr1ek,MAC000132,2013-03-31,0.0775,0.0791041666666666,0.166,48,0.0334207475267718,3.797,0.029
zuphg,MAC000132,2013-04-01,0.0829999999999999,0.1741875,1.029,48,0.2304474515492239,8.361,0.026
6t9na,MAC000132,2013-04-02,0.265,0.3295833333333334,1.306,48,0.2698316128454562,15.820000000000002,0.043
xq46n,MAC000132,2013-04-03,0.175,0.2768333333333333,2.181,48,0.3391375377388149,13.288,0.033
im6pg,MAC000132,2013-04-04,0.298,0.3458333333333334,0.977,48,0.2329125791011428,16.6,0.042
2z8ub,MAC000132,2013-04-05,0.2975,0.326,1.08,48,0.2127270751706004,15.648,0.042
6ox7c,MAC000132,2013-04-06,0.2845,0.3871875,1.934,48,0.3289480109120266,18.585,0.038
paoft,MAC000132,2013-04-07,0.2975,0.3770833354166666,1.3940001,48,0.3063727346782927,18.100000100000003,0.057
jp9bf,MAC000132,2013-04-08,0.2095,0.2711875,1.244,48,0.2319071399128392,13.016999999999998,0.031
h5jiz,MAC000132,2013-04-09,0.2075,0.2665416666666667,0.639,48,0.1531294763421553,12.794,0.064
vc2ko,MAC000132,2013-04-10,0.229,0.3040625000000001,1.243,48,0.2623050365144578,14.595000000000002,0.047
vnohu,MAC000132,2013-04-11,0.2175,0.2709791666666666,1.069,48,0.2039644826802829,13.007,0.049
8mtlx,MAC000132,2013-04-12,0.1705,0.2762916666666667,0.892,48,0.2297428681395636,13.262000000000002,0.058
7yvj8,MAC000132,2013-04-13,0.2305,0.3154999999999999,1.119,48,0.2456325745949173,15.143999999999998,0.055
0yrsx,MAC000132,2013-04-14,0.26,0.3686666666666668,1.209,48,0.2939151225962696,17.696000000000005,0.057
5khf3,MAC000132,2013-04-15,0.1674999999999999,0.2522083333333333,0.975,48,0.2142540705274666,12.106,0.067
l8i3r,MAC000132,2013-04-16,0.1225,0.2590624999999999,1.817,48,0.3135063477079714,12.434999999999995,0.043
hplf7,MAC000132,2013-04-17,0.2365,0.3123958333333334,1.117,48,0.2288353249385163,14.995000000000005,0.069
n2ef1,MAC000132,2013-04-18,0.1335,0.184375,0.7090000000000001,48,0.1293747032065667,8.85,0.057
hj3yn,MAC000132,2013-04-19,0.25,0.2924583333333333,0.815,48,0.2004973558835928,14.038,0.042
aycvk,MAC000132,2013-04-20,0.266,0.3337083333333333,0.903,48,0.2385628030370783,16.017999999999994,0.041
3yjxd,MAC000132,2013-04-21,0.1755,0.2666249979166666,1.1799999,48,0.2305777695603497,12.7979999,0.043
02lfh,MAC000132,2013-04-22,0.1315,0.1915833333333333,0.857,48,0.1471966167125835,9.195999999999998,0.052
nrrkn,MAC000132,2013-04-23,0.143,0.1933125,0.92,48,0.1812074344736182,9.279,0.034
5natl,MAC000132,2013-04-24,0.1595,0.266375,1.3030000000000002,48,0.2554174409646611,12.785999999999998,0.053
gfyt7,MAC000132,2013-04-25,0.1235,0.2132291666666666,1.109,48,0.2019533588014957,10.235,0.053
qxxh4,MAC000132,2013-04-26,0.1735,0.2447708333333335,0.939,48,0.2040859476417293,11.749000000000004,0.052
4btzc,MAC000132,2013-04-27,0.245,0.3233125,1.395,48,0.2645127319664224,15.519,0.066
rfxp2,MAC000132,2013-04-28,0.1639999999999999,0.2095208333333333,1.013,48,0.1679480656281189,10.057000000000002,0.055
cwpn7,MAC000132,2013-04-29,0.1585,0.2185625,0.736,48,0.1678495915167517,10.491,0.047
ju7k5,MAC000132,2013-04-30,0.1805,0.2798541666666667,0.941,48,0.2236448542518546,13.433,0.066
m4ix0,MAC000132,2013-05-01,0.2115,0.2602083333333333,0.858,48,0.1918017547379777,12.489999999999998,0.05
8jr5k,MAC000132,2013-05-02,0.1425,0.2591666666666666,0.774,48,0.2195185576736522,12.44,0.057
a9u6q,MAC000132,2013-05-03,0.228,0.3359583354166668,1.0650001,48,0.261416845835731,16.126000100000006,0.048
nk139,MAC000132,2013-05-04,0.1684999999999999,0.2284791666666666,0.79,48,0.1737654312245461,10.966999999999995,0.028
5axcf,MAC000132,2013-05-05,0.2555,0.301375,0.85,48,0.2279224042090324,14.466,0.029
4vjm8,MAC000132,2013-05-06,0.15,0.2016458333333333,0.695,48,0.1444192315806818,9.679000000000002,0.043
7n361,MAC000132,2013-05-07,0.1415,0.2560416666666667,0.964,48,0.2383467845730503,12.29,0.056
92kxt,MAC000132,2013-05-08,0.1554999999999999,0.2605833333333333,1.015,48,0.2356816129761408,12.508,0.056
a84gn,MAC000132,2013-05-09,0.1815,0.2587083333333333,1.1840000000000002,48,0.2192907288484062,12.418,0.054
sxxim,MAC000132,2013-05-10,0.233,0.2850208333333333,0.797,48,0.1852394068620657,13.680999999999996,0.07
8ch81,MAC000132,2013-05-11,0.165,0.2356666666666666,1.025,48,0.1903055028031589,11.311999999999998,0.057
bfblr,MAC000132,2013-05-12,0.256,0.3484791666666667,1.043,48,0.2583398709422138,16.727,0.068
zxkpc,MAC000132,2013-05-13,0.1624999999999999,0.2308541666666667,1.119,48,0.2067918050130792,11.081,0.057
7il8b,MAC000132,2013-05-14,0.1835,0.2328958333333333,0.991,48,0.1865900318405823,11.179000000000002,0.074
5gasv,MAC000132,2013-05-15,0.1565,0.25825,0.901,48,0.2121755094456252,12.396,0.059
5o5z7,MAC000132,2013-05-16,0.1604999999999999,0.2503958354166667,1.3150001,48,0.2478420778970553,12.0190001,0.057
z1xko,MAC000132,2013-05-17,0.291,0.3444166666666668,1.348,48,0.2866129299791021,16.532000000000004,0.039
hqqj2,MAC000132,2013-05-18,0.265,0.3812916666666668,1.3259999999999998,48,0.3340349681232162,18.302000000000003,0.059
6zzw4,MAC000132,2013-05-19,0.308,0.3627708333333332,1.056,48,0.2597066462567508,17.412999999999993,0.05
wp986,MAC000132,2013-05-20,0.1425,0.2479791666666666,1.205,48,0.2282980964295001,11.903,0.069
2e94c,MAC000132,2013-05-21,0.1555,0.2067083333333333,0.989,48,0.1767523761714945,9.922,0.05
f8dkh,MAC000132,2013-05-22,0.1594999999999999,0.2382291666666666,0.7490000000000001,48,0.1854593193430992,11.434999999999995,0.03
46xib,MAC000132,2013-05-23,0.15,0.2544375,1.378,48,0.2656435706900059,12.213,0.062
o4y8y,MAC000132,2013-05-24,0.2185,0.2941875,1.029,48,0.2281329079072389,14.121,0.048
ku0ih,MAC000132,2013-05-25,0.2239999999999999,0.2625416666666667,0.624,48,0.1487043272751489,12.602,0.069
v5w5k,MAC000132,2013-05-26,0.257,0.3070208333333334,0.949,48,0.2146542484211487,14.737000000000004,0.034
yr6oh,MAC000132,2013-05-27,0.2685,0.3633541645833333,1.1799999,48,0.3115087108456406,17.440999899999998,0.056
wia5b,MAC000132,2013-05-28,0.1835,0.2519583333333333,0.915,48,0.1951137102539901,12.093999999999998,0.061
e30r6,MAC000132,2013-05-29,0.151,0.2622916645833333,1.0549999,48,0.2425375495440448,12.5899999,0.057
95gd7,MAC000132,2013-05-30,0.1649999999999999,0.2449583312500001,1.0829999,48,0.1984209874933523,11.757999900000003,0.058
c1md2,MAC000132,2013-05-31,0.231,0.2887291666666666,0.922,48,0.1890785876896034,13.859000000000002,0.067
ii0qt,MAC000132,2013-06-01,0.1855,0.2198958333333333,0.534,48,0.1288380543069036,10.555,0.054
tm64e,MAC000132,2013-06-02,0.212,0.2875624999999999,1.04,48,0.2376772267082917,13.802999999999995,0.066
juwc3,MAC000132,2013-06-03,0.1624999999999999,0.2561875,1.402,48,0.2542970834455955,12.297,0.047
5922m,MAC000132,2013-06-04,0.133,0.2318333354166666,1.6369999999999998,48,0.2745613456894628,11.1280001,0.029
